SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2018,06,30,37837448,192,System,Diagnosis,0,Self Test Event - Results: Current battery level (%) 0 (UNTESTED) Breathing Sensor Test Result 0 (UNTESTED) Accelerometer Test Result 1 (PASS) Logging Memory Test Result 1 (PASS) Bluetooth Module Test Result 0 (UNTESTED) Apple Authentication Test Result 0 (UNTESTED) Reserved for Test 6 0 (UNTESTED) Reserved for Test 7 0 (UNTESTED) Reserved for Test 8 0 (UNTESTED) Reserved for Test 9 0 (UNTESTED) 
0,2018,06,30,37841073,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2018,06,30,37849072,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2018,06,30,37880072,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2018,06,30,37881073,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,30,37882072,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,06,30,37885073,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,30,37889072,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,06,30,37889073,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,30,37890072,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,06,30,37890073,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,30,37894073,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,30,37894588,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,30,37895072,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,06,30,37902073,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,30,37902632,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,30,37903304,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,30,37904072,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,06,30,37904288,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,30,37904588,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,30,37905452,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,30,37906073,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,06,30,37911072,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2018,06,30,37913073,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,30,37914072,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,06,30,37916001,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,30,37918073,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,06,30,37921377,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,30,37921437,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,30,37929296,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,30,37930072,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,06,30,37930556,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,30,37931072,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,06,30,37943072,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,06,30,37944072,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,06,30,37945072,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,06,30,37946072,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,06,30,37963072,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,06,30,37964072,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,06,30,37965572,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,30,37965573,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,30,37966072,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,30,37966072,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,06,30,37966073,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,30,37966197,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,30,37966198,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,30,37967072,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,06,30,37967072,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,06,30,38001072,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,06,30,38006072,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,06,30,38012072,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,06,30,38019072,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,06,30,38090072,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2018,06,30,38124073,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2018,06,30,38318073,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2018,06,30,42429073,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2018,06,30,42981072,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,06,30,42982072,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,06,30,43195072,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,06,30,43200073,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,06,30,43203072,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
