Time,HR,BR,SkinTemp,Posture,Activity,PeakAccel,BatteryVolts,BatteryLevel,BRAmplitude,BRNoise,BRConfidence,ECGAmplitude,ECGNoise,HRConfidence,HRV,SystemConfidence,GSR,ROGState,ROGTime,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak,DeviceTemp,StatusInfo,LinkQuality,RSSI,TxPower,CoreTemp,AuxADC1,AuxADC2,AuxADC3
17/07/2018 13:35:57.439,65,10.0,-3276.8,-79,0.34,0.46,4.185,97,0.000,65535.000,0,0.000000,0.000000,0,65535,0,65535,3,2,-0.37,-0.31,0.55,0.61,0.67,0.77,24.5,688,255,-128,-128,6553.5,413,421,497
17/07/2018 13:35:58.439,65,10.0,-3276.8,-74,0.18,0.25,4.185,97,0.000,65535.000,0,0.000000,0.000000,0,65535,0,65535,3,3,-0.36,-0.30,0.55,0.61,0.68,0.77,24.5,691,255,-128,-128,6553.5,414,420,498
17/07/2018 13:35:59.439,65,10.0,-3276.8,-71,0.21,0.84,4.185,97,0.000,65535.000,0,0.000000,0.000000,0,65535,0,65535,0,0,-0.55,-0.20,0.55,1.08,-0.18,0.85,24.5,691,255,-128,-128,6553.5,418,419,491
17/07/2018 13:36:00.439,65,10.0,-3276.8,-73,0.65,0.80,4.185,97,0.000,65535.000,0,0.000000,0.000000,0,65535,0,65535,0,0,-0.32,-0.10,0.87,1.30,-0.19,0.10,24.5,688,255,-128,-128,6553.5,415,420,499
17/07/2018 13:36:01.439,65,10.0,-3276.8,-71,0.35,0.54,4.185,97,0.000,65535.000,0,0.000000,0.000020,0,65535,0,65535,0,1,-0.69,-0.09,0.72,1.25,-0.31,0.44,24.5,688,255,-128,-128,6553.5,414,420,497
17/07/2018 13:36:02.439,65,6553.5,-3276.8,-60,0.41,0.71,4.185,97,0.000,65535.000,0,0.000000,0.000040,0,65535,0,65535,1,0,-0.95,-0.39,0.26,1.16,-0.39,0.13,24.5,699,255,-128,-128,6553.5,413,420,498
17/07/2018 13:36:03.439,65,6553.5,-3276.8,54,0.34,2.46,4.185,97,65535.000,65535.000,0,0.000640,0.000040,0,65535,0,65535,0,0,-2.26,-0.13,0.33,4.16,-0.98,0.13,24.5,699,255,-128,-128,6553.5,412,419,498
17/07/2018 13:36:04.439,65,6553.5,-3276.8,-57,0.38,3.60,4.185,97,65535.000,65535.000,0,0.000640,0.000020,0,65535,0,65535,0,0,-1.95,0.85,0.39,6.24,-0.18,1.18,24.5,699,255,-128,-128,6553.5,415,421,498
17/07/2018 13:36:05.439,65,6553.5,-3276.8,-63,0.36,0.61,4.184,97,65535.000,65535.000,0,0.000080,0.000020,0,65535,0,65535,0,0,-0.54,-0.07,0.24,1.43,0.06,0.65,24.5,699,255,-128,-128,6553.5,414,420,498
17/07/2018 13:36:06.439,65,6553.5,-3276.8,-73,0.37,0.54,4.184,97,65114.000,65535.000,0,0.000080,0.000020,0,65535,0,65535,0,0,-0.42,0.14,0.71,1.06,0.26,0.74,24.5,699,255,-128,-128,6553.5,419,426,499
