Time,HR,BR,SkinTemp,Posture,Activity,PeakAccel,BatteryVolts,BatteryLevel,BRAmplitude,BRNoise,BRConfidence,ECGAmplitude,ECGNoise,HRConfidence,HRV,SystemConfidence,GSR,ROGState,ROGTime,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak,DeviceTemp,StatusInfo,LinkQuality,RSSI,TxPower,CoreTemp,AuxADC1,AuxADC2,AuxADC3
28/06/2018 13:19:06.437,65,8.1,-3276.8,-83,0.37,0.95,4.180,96,6007.000,65535.000,255,0.000000,0.003860,0,65535,0,65535,1,2,-0.33,0.20,0.03,1.75,0.01,0.57,20.5,528,255,-128,-128,6553.5,415,422,514
28/06/2018 13:19:07.437,65,8.1,-3276.8,-85,0.33,0.59,4.180,96,5268.000,65535.000,255,0.000000,0.004560,0,65535,0,65535,0,0,-0.19,0.25,0.62,1.14,-0.18,0.49,20.4,531,255,-128,-128,6553.5,413,420,512
28/06/2018 13:19:08.437,65,7.3,-3276.8,-82,0.38,1.07,4.180,96,4606.000,65535.000,255,0.016940,0.008900,0,65535,0,65535,0,0,-0.72,0.38,0.26,1.16,-0.89,0.18,20.4,531,255,-128,-128,6553.5,413,420,514
28/06/2018 13:19:09.437,65,7.3,-3276.8,80,0.91,1.72,4.180,96,3955.000,65535.000,255,0.016940,0.017500,0,65535,0,65535,0,0,-0.98,1.66,-0.50,1.84,-1.44,0.03,20.4,528,255,-128,-128,6553.5,421,427,520
28/06/2018 13:19:10.437,67,7.6,-3276.8,86,0.63,1.60,4.180,96,3445.000,65535.000,255,0.016940,0.014980,0,65535,0,65535,0,1,-0.36,0.49,-0.59,1.10,-1.95,-0.18,20.4,528,255,-128,-128,6553.5,414,420,514
28/06/2018 13:19:11.437,74,7.6,-3276.8,88,0.33,0.67,4.180,96,2963.000,65535.000,255,0.016940,0.009560,0,65535,0,65535,0,2,-0.08,0.14,-0.12,0.51,-1.38,-0.33,20.4,528,255,-128,-128,6553.5,413,420,516
28/06/2018 13:19:12.437,72,7.8,-3276.8,90,0.47,1.78,4.180,96,2576.000,65535.000,255,0.016940,0.008300,0,65535,0,65535,1,0,-0.28,0.40,-0.95,0.98,-2.85,0.07,20.4,528,255,-128,-128,6553.5,414,421,513
28/06/2018 13:19:13.437,69,7.8,-3276.8,89,0.37,0.72,4.180,96,2212.000,65535.000,255,0.016940,0.006760,0,65535,0,65535,1,1,-0.21,0.53,-0.46,0.74,-1.34,-0.43,20.4,528,255,-128,-128,6553.5,414,420,514
28/06/2018 13:19:14.437,67,8.0,-3276.8,90,0.18,0.39,4.180,96,1923.000,65535.000,255,0.016940,0.003940,0,65535,0,65535,1,2,-0.16,0.12,-0.14,0.46,-1.32,-0.63,20.4,528,255,-128,-128,6553.5,414,420,513
28/06/2018 13:19:15.437,67,8.0,-3276.8,91,0.26,1.97,4.180,96,1652.000,65535.000,255,0.016940,0.005080,0,65535,0,65535,1,3,-0.40,0.59,-0.78,0.72,-2.84,-0.06,20.4,528,255,-128,-128,6553.5,414,421,513
28/06/2018 13:19:16.437,67,8.2,-3276.8,92,0.71,1.45,4.180,96,1436.000,65535.000,255,0.016940,0.004380,0,65535,0,65535,0,0,-1.21,1.10,-0.95,1.53,-2.50,0.40,20.4,528,255,-128,-128,6553.5,413,421,514
28/06/2018 13:19:17.437,67,8.2,-3276.8,-92,1.31,2.32,4.180,96,1256.000,65535.000,255,0.016940,0.005860,0,65535,0,65535,0,1,-0.55,0.85,-0.72,1.06,-0.01,2.15,20.4,528,255,-128,-128,6553.5,414,421,513
28/06/2018 13:19:18.437,67,8.1,-3276.8,-70,0.67,1.04,4.180,96,1116.000,65535.000,255,0.016940,0.006200,0,65535,0,65535,1,0,-0.81,0.02,-0.14,0.86,0.59,0.98,20.4,528,255,-128,-128,6553.5,420,426,515
28/06/2018 13:19:19.437,67,8.1,-3276.8,-69,0.45,0.86,4.179,96,1012.000,65535.000,255,0.016940,0.006180,0,65535,0,65535,1,1,-0.98,0.43,0.16,1.25,-0.09,1.14,20.4,528,255,-128,-128,6553.5,402,413,499
28/06/2018 13:19:20.437,67,8.0,-3276.8,-45,0.61,0.87,4.179,96,919.000,65535.000,255,0.016940,0.005700,0,65535,0,65535,1,2,-1.20,-0.57,-0.34,0.80,-0.15,0.79,20.4,528,255,-128,-128,6553.5,413,421,513
28/06/2018 13:19:21.437,68,8.0,-3276.8,-26,0.51,0.84,4.179,96,818.000,65535.000,255,0.016940,0.007020,0,65535,0,65535,1,3,-1.34,-0.74,-0.42,0.61,-0.02,0.81,20.4,528,255,-128,-128,6553.5,415,423,514
28/06/2018 13:19:22.437,68,7.9,-3276.8,-29,0.43,0.75,4.179,96,733.000,65535.000,255,0.016940,0.006180,0,65535,0,65535,1,4,-1.28,-0.27,-0.18,0.98,0.08,0.74,20.4,528,255,-128,-128,6553.5,413,421,514
28/06/2018 13:19:23.437,69,7.9,-3276.8,-47,0.51,0.71,4.179,96,647.000,65535.000,255,0.016940,0.006160,2,65535,0,65535,1,5,-0.51,0.08,0.68,1.15,0.15,0.48,20.4,528,255,-128,-128,6553.5,415,423,513
28/06/2018 13:19:24.437,70,7.9,-3276.8,-63,0.56,0.83,4.179,96,572.000,65535.000,255,0.016940,0.006200,2,65535,0,65535,1,6,-0.34,0.03,0.79,1.25,-0.56,0.38,20.4,528,255,-128,-128,6553.5,413,421,514
28/06/2018 13:19:25.437,70,7.9,-3276.8,69,0.31,1.13,4.179,96,498.000,65535.000,255,0.016940,0.003940,2,65535,0,65535,1,7,-0.55,1.21,0.16,1.71,-0.42,0.68,20.4,528,255,-128,-128,6553.5,413,421,512
28/06/2018 13:19:26.437,70,7.9,-3276.8,73,0.25,0.34,4.179,96,435.000,65535.000,255,0.016940,0.003080,2,65535,0,65535,1,8,-0.34,-0.08,0.83,1.00,-0.38,-0.19,20.4,528,255,-128,-128,6553.5,414,421,514
28/06/2018 13:19:27.437,70,7.9,-3276.8,80,0.33,0.81,4.179,96,374.000,65535.000,255,0.016940,0.004360,2,65535,0,65535,1,9,-0.24,0.33,0.51,2.00,-0.60,0.66,20.4,528,255,-128,-128,6553.5,414,420,513
28/06/2018 13:19:28.437,70,7.9,-3276.8,89,0.33,0.50,4.179,96,334.000,65535.000,255,0.012300,0.003660,1,65535,0,65535,1,10,-0.08,0.34,0.67,1.19,-0.22,0.43,20.4,528,255,-128,-128,6553.5,414,420,513
28/06/2018 13:19:29.437,70,7.9,-3276.8,83,0.39,1.68,4.179,96,292.000,65535.000,255,0.012300,0.004780,1,65535,0,65535,1,11,-0.78,0.30,-0.43,1.12,-1.55,0.07,20.6,528,255,-128,-128,6553.5,414,420,498
28/06/2018 13:19:30.437,70,7.9,-3276.8,85,0.83,1.36,4.179,96,270.000,65535.000,255,0.012300,0.006360,1,65535,0,65535,1,12,-0.25,0.60,-0.40,0.46,-1.24,-0.63,20.6,528,255,-128,-128,6553.5,413,421,513
28/06/2018 13:19:31.437,70,7.9,-3276.8,86,0.40,0.66,4.178,96,237.000,65535.000,255,0.012300,0.005340,1,65535,0,65535,1,13,-0.22,0.09,-0.15,0.42,-1.31,-0.62,20.7,528,255,-128,-128,6553.5,413,422,513
28/06/2018 13:19:32.437,71,8.0,-3276.8,89,0.41,1.42,4.178,96,210.000,65535.000,255,0.012300,0.005340,1,65535,0,65535,1,14,-0.48,1.19,-0.60,1.61,-1.28,-0.06,20.7,528,255,-128,-128,6553.5,413,421,512
28/06/2018 13:19:33.437,72,8.0,-3276.8,90,0.93,1.40,4.178,96,215.000,65535.000,255,0.012300,0.006780,3,65535,0,65535,1,15,-0.60,0.26,0.34,1.44,-0.50,0.89,20.7,528,255,-128,-128,6553.5,414,420,513
28/06/2018 13:19:34.437,74,8.0,-3276.8,-86,0.95,2.00,4.178,96,195.000,65535.000,255,0.012300,0.007880,2,65535,0,65535,1,16,-1.59,2.16,0.12,1.59,0.06,1.18,20.7,528,255,-128,-128,6553.5,412,418,512
28/06/2018 13:19:35.437,75,8.0,-3276.8,-55,0.73,1.13,4.178,96,190.000,65535.000,255,0.012300,0.007720,6,65535,0,65535,1,17,-1.15,-0.49,-0.27,1.09,-0.56,0.53,20.7,528,255,-128,-128,6553.5,415,423,514
28/06/2018 13:19:36.437,77,8.1,-3276.8,-40,0.48,1.39,4.178,96,179.000,65535.000,255,0.012300,0.008080,5,65535,0,65535,1,18,-1.27,0.81,-0.09,1.46,-0.71,0.73,20.7,528,255,-128,-128,6553.5,418,428,518
28/06/2018 13:19:37.437,79,8.1,-3276.8,-55,0.63,1.39,4.178,96,167.000,65535.000,255,0.012300,0.006500,5,65535,0,65535,1,19,-1.27,0.81,-0.09,1.46,-0.71,0.73,20.7,528,255,-128,-128,6553.5,414,420,513
28/06/2018 13:19:38.437,80,8.3,-3276.8,-65,0.32,1.38,4.178,96,156.000,65535.000,255,0.012300,0.003300,4,65535,0,65535,1,20,-1.36,-0.09,0.51,1.83,-1.01,0.59,20.7,528,255,-128,-128,6553.5,409,411,498
28/06/2018 13:19:39.437,81,8.3,-3276.8,-71,0.18,0.36,4.178,96,139.000,65535.000,255,0.012300,0.001640,4,65535,0,65535,1,21,-0.26,-0.20,0.86,0.93,0.34,0.39,20.7,531,255,-128,-128,6553.5,413,420,513
28/06/2018 13:19:40.437,81,8.5,-3276.8,-74,0.09,0.19,4.178,96,123.000,65535.000,255,0.000600,0.000940,3,65535,0,65535,0,0,-0.24,-0.20,0.86,0.93,0.33,0.40,20.7,531,255,-128,-128,6553.5,414,420,513
28/06/2018 13:19:41.437,81,8.5,-3276.8,-76,0.05,0.10,4.178,96,107.000,65535.000,255,0.000600,0.000820,3,65535,0,65535,0,0,-0.25,-0.20,0.86,0.93,0.37,0.40,20.7,531,255,-128,-128,6553.5,412,421,513
28/06/2018 13:19:42.437,81,8.6,-3276.8,-76,0.02,0.06,4.178,96,94.000,65535.000,255,0.000600,0.000560,3,65535,0,65535,0,0,-0.25,-0.20,0.86,0.93,0.34,0.39,20.7,531,255,-128,-128,6553.5,414,420,514
28/06/2018 13:19:43.437,81,8.6,-3276.8,-77,0.01,0.04,4.178,96,82.000,65535.000,255,0.000600,0.000440,3,65535,0,65535,0,0,-0.25,-0.20,0.85,0.93,0.37,0.39,20.7,531,255,-128,-128,6553.5,413,420,513
28/06/2018 13:19:44.437,81,8.7,-3276.8,-77,0.01,0.03,4.177,96,72.000,65535.000,255,0.000420,0.000380,2,65535,0,65535,0,0,-0.25,-0.20,0.86,0.93,0.36,0.40,20.8,531,255,-128,-128,6553.5,413,421,513
28/06/2018 13:19:45.437,81,8.7,-3276.8,-77,0.01,0.03,4.177,96,62.000,65535.000,255,0.000420,0.000360,2,65535,0,65535,0,0,-0.24,-0.20,0.86,0.93,0.34,0.40,20.8,531,255,-128,-128,6553.5,414,420,513
