Time,Timestamp,X,Y,Type
8.375,Wed Sep 05 15:41:51.550 2018,959,409, 0
8.382,Wed Sep 05 15:41:51.557 2018,959,409, 0
8.389,Wed Sep 05 15:41:51.564 2018,959,408, 0
8.397,Wed Sep 05 15:41:51.572 2018,959,406, 0
8.405,Wed Sep 05 15:41:51.580 2018,959,405, 0
8.413,Wed Sep 05 15:41:51.588 2018,958,404, 0
8.421,Wed Sep 05 15:41:51.596 2018,957,403, 0
8.429,Wed Sep 05 15:41:51.604 2018,957,402, 0
8.437,Wed Sep 05 15:41:51.612 2018,957,401, 0
8.445,Wed Sep 05 15:41:51.620 2018,956,401, 0
8.453,Wed Sep 05 15:41:51.628 2018,956,400, 0
8.461,Wed Sep 05 15:41:51.636 2018,955,399, 0
8.469,Wed Sep 05 15:41:51.644 2018,955,399, 0
8.477,Wed Sep 05 15:41:51.652 2018,955,398, 0
8.485,Wed Sep 05 15:41:51.660 2018,954,398, 0
8.493,Wed Sep 05 15:41:51.668 2018,953,397, 0
8.501,Wed Sep 05 15:41:51.676 2018,953,397, 0
8.509,Wed Sep 05 15:41:51.684 2018,952,396, 0
8.518,Wed Sep 05 15:41:51.692 2018,952,395, 0
8.525,Wed Sep 05 15:41:51.700 2018,951,395, 0
8.533,Wed Sep 05 15:41:51.708 2018,951,395, 0
8.541,Wed Sep 05 15:41:51.716 2018,950,394, 0
8.549,Wed Sep 05 15:41:51.724 2018,949,394, 0
8.557,Wed Sep 05 15:41:51.732 2018,948,393, 0
8.565,Wed Sep 05 15:41:51.740 2018,948,393, 0
8.573,Wed Sep 05 15:41:51.748 2018,947,392, 0
8.581,Wed Sep 05 15:41:51.756 2018,946,391, 0
8.589,Wed Sep 05 15:41:51.764 2018,946,391, 0
8.605,Wed Sep 05 15:41:51.780 2018,945,391, 0
8.645,Wed Sep 05 15:41:51.820 2018,945,391, 0
8.678,Wed Sep 05 15:41:51.853 2018,945,391, 1
8.79,Wed Sep 05 15:41:51.965 2018,945,391, 2
8.933,Wed Sep 05 15:41:52.108 2018,945,391, 0
8.942,Wed Sep 05 15:41:52.117 2018,945,392, 0
8.95,Wed Sep 05 15:41:52.125 2018,945,393, 0
8.958,Wed Sep 05 15:41:52.132 2018,945,395, 0
8.965,Wed Sep 05 15:41:52.140 2018,947,398, 0
8.973,Wed Sep 05 15:41:52.148 2018,949,403, 0
8.981,Wed Sep 05 15:41:52.156 2018,952,409, 0
8.989,Wed Sep 05 15:41:52.164 2018,954,415, 0
8.997,Wed Sep 05 15:41:52.172 2018,958,421, 0
9.005,Wed Sep 05 15:41:52.180 2018,962,427, 0
9.013,Wed Sep 05 15:41:52.188 2018,967,433, 0
9.021,Wed Sep 05 15:41:52.196 2018,971,439, 0
