Time,Timestamp,X,Y,Type
4.499,Wed Jul 18 13:24:16.824 2018,459,1061, 2
4.674,Wed Jul 18 13:24:16.999 2018,460,1061, 0
4.684,Wed Jul 18 13:24:17.008 2018,462,1061, 0
4.689,Wed Jul 18 13:24:17.014 2018,468,1062, 0
4.697,Wed Jul 18 13:24:17.022 2018,474,1066, 0
4.705,Wed Jul 18 13:24:17.030 2018,481,1069, 0
4.713,Wed Jul 18 13:24:17.038 2018,486,1070, 0
4.721,Wed Jul 18 13:24:17.046 2018,489,1070, 0
4.729,Wed Jul 18 13:24:17.054 2018,489,1070, 0
4.737,Wed Jul 18 13:24:17.062 2018,489,1070, 0
4.745,Wed Jul 18 13:24:17.070 2018,488,1070, 0
5.033,Wed Jul 18 13:24:17.358 2018,488,1071, 0
5.041,Wed Jul 18 13:24:17.366 2018,488,1071, 0
5.057,Wed Jul 18 13:24:17.382 2018,488,1071, 0
5.065,Wed Jul 18 13:24:17.390 2018,488,1072, 0
5.073,Wed Jul 18 13:24:17.398 2018,488,1073, 0
5.081,Wed Jul 18 13:24:17.406 2018,490,1074, 0
5.089,Wed Jul 18 13:24:17.414 2018,492,1075, 0
5.098,Wed Jul 18 13:24:17.422 2018,492,1076, 0
5.105,Wed Jul 18 13:24:17.430 2018,494,1077, 0
5.113,Wed Jul 18 13:24:17.438 2018,494,1079, 0
5.121,Wed Jul 18 13:24:17.446 2018,495,1081, 0
5.13,Wed Jul 18 13:24:17.454 2018,496,1081, 0
5.137,Wed Jul 18 13:24:17.462 2018,497,1080, 0
5.146,Wed Jul 18 13:24:17.470 2018,497,1080, 0
5.153,Wed Jul 18 13:24:17.478 2018,498,1079, 0
5.161,Wed Jul 18 13:24:17.486 2018,499,1080, 0
5.185,Wed Jul 18 13:24:17.510 2018,500,1080, 0
5.201,Wed Jul 18 13:24:17.526 2018,501,1079, 0
5.209,Wed Jul 18 13:24:17.534 2018,501,1079, 0
5.217,Wed Jul 18 13:24:17.542 2018,501,1079, 0
5.257,Wed Jul 18 13:24:17.582 2018,501,1080, 0
5.265,Wed Jul 18 13:24:17.590 2018,501,1079, 0
5.273,Wed Jul 18 13:24:17.598 2018,502,1079, 0
5.401,Wed Jul 18 13:24:17.726 2018,502,1079, 0
5.409,Wed Jul 18 13:24:17.734 2018,502,1079, 0
5.417,Wed Jul 18 13:24:17.742 2018,500,1078, 0
5.425,Wed Jul 18 13:24:17.750 2018,498,1077, 0
5.433,Wed Jul 18 13:24:17.758 2018,497,1077, 0
5.465,Wed Jul 18 13:24:17.790 2018,496,1076, 0
5.473,Wed Jul 18 13:24:17.798 2018,496,1075, 0
5.481,Wed Jul 18 13:24:17.806 2018,496,1075, 0
5.498,Wed Jul 18 13:24:17.822 2018,496,1075, 0
5.505,Wed Jul 18 13:24:17.830 2018,498,1074, 0
5.513,Wed Jul 18 13:24:17.838 2018,499,1073, 0
5.521,Wed Jul 18 13:24:17.846 2018,501,1070, 0
5.529,Wed Jul 18 13:24:17.854 2018,505,1067, 0
5.537,Wed Jul 18 13:24:17.862 2018,510,1061, 0
5.545,Wed Jul 18 13:24:17.870 2018,515,1053, 0
5.553,Wed Jul 18 13:24:17.878 2018,521,1045, 0
5.561,Wed Jul 18 13:24:17.886 2018,529,1034, 0
5.569,Wed Jul 18 13:24:17.894 2018,537,1021, 0
5.577,Wed Jul 18 13:24:17.902 2018,550,1001, 0
5.585,Wed Jul 18 13:24:17.910 2018,578,958, 0
5.593,Wed Jul 18 13:24:17.918 2018,610,912, 0
5.601,Wed Jul 18 13:24:17.926 2018,650,855, 0
5.61,Wed Jul 18 13:24:17.934 2018,690,793, 0
5.617,Wed Jul 18 13:24:17.942 2018,732,726, 0
5.625,Wed Jul 18 13:24:17.950 2018,771,651, 0
5.633,Wed Jul 18 13:24:17.958 2018,806,577, 0
5.642,Wed Jul 18 13:24:17.967 2018,842,487, 0
5.649,Wed Jul 18 13:24:17.974 2018,868,409, 0
5.657,Wed Jul 18 13:24:17.982 2018,887,336, 0
5.665,Wed Jul 18 13:24:17.990 2018,904,271, 0
5.673,Wed Jul 18 13:24:17.998 2018,915,226, 0
5.681,Wed Jul 18 13:24:18.006 2018,924,196, 0
5.689,Wed Jul 18 13:24:18.014 2018,926,182, 0
5.699,Wed Jul 18 13:24:18.023 2018,927,177, 0
5.705,Wed Jul 18 13:24:18.030 2018,928,174, 0
5.713,Wed Jul 18 13:24:18.038 2018,928,171, 0
5.721,Wed Jul 18 13:24:18.046 2018,926,168, 0
5.729,Wed Jul 18 13:24:18.054 2018,921,166, 0
5.737,Wed Jul 18 13:24:18.062 2018,914,164, 0
5.745,Wed Jul 18 13:24:18.070 2018,910,163, 0
5.833,Wed Jul 18 13:24:18.158 2018,908,163, 0
