"CovertedTime","Time","NR_Perspiration","Perspiration","HR_z","BR_z","Session","EDA","HR"
2018-07-03 10:44:47,39,"0.00431084879186334","0.00398491271428571",87,19.3,"RestingBaseline",0.013128,86.93
2018-07-03 10:44:48,40,"0.00430153029159346","0.0044968255",86,19.3,"RestingBaseline",0.013128,86.97
2018-07-03 10:44:49,41,"0.00429247892560292","0.00401773042857143",87,19.2,"RestingBaseline",0.012808,87
2018-07-03 10:44:50,42,"0.00428370950863775","0.003756403375",87,19.2,"RestingBaseline",0.01344825,87.02
2018-07-03 10:44:51,43,"0.00427521183196208","0.00375820842857143",87,19.1,"RestingBaseline",0.0121675,87.02
2018-07-03 10:44:52,44,"0.00426699974156775","0.00398918475",84,19.1,"RestingBaseline",0.0121675,87
2018-07-03 10:44:53,45,"0.00425906155329788","0.00343754214285714",82,19,"RestingBaseline",0.0121675,86.97
2018-07-03 10:44:54,46,"0.00425240836692364","0.004075314",82,19,"RestingBaseline",0.0121675,86.9
2018-07-03 10:44:55,47,"0.00424597037410887","0.00314687285714286",83,19.2,"RestingBaseline",0.0121675,86.82
2018-07-03 10:44:56,48,"0.00423880115860175","0.003771488",83,19.2,"RestingBaseline",0.01184725,86.72
2018-07-03 10:44:57,49,"0.00423190118624232","0.00344820542857143",86,19.1,"RestingBaseline",0.01248775,86.63
2018-07-03 10:44:58,50,"0.00422527915998901","0.003816670625",87,19.1,"RestingBaseline",0.01280775,86.57
2018-07-03 10:44:59,51,"0.00421891872582328","0.00370120528571429",87,19,"RestingBaseline",0.01184725,86.57
2018-07-03 10:45:00,52,"0.00421282638351574","0.004793876125",86,19,"RestingBaseline",0.01280775,86.6
2018-07-03 10:45:01,53,"0.00420660692289191","0.0042700115",86,18.9,"RestingBaseline",0.01248775,86.65
2018-07-03 10:45:02,54,"0.00420067039036234","0.003605603625",85,18.9,"RestingBaseline",0.01184725,86.72
2018-07-03 10:45:03,55,"0.00419535082362054","0.00383266071428571",84,18.8,"RestingBaseline",0.011527,86.77
2018-07-03 10:45:04,56,"0.00419026807443187","0.00434403175",84,18.8,"RestingBaseline",0.01120675,86.8
2018-07-03 10:45:05,57,"0.00418540265202947","0.003995059",86,18.4,"RestingBaseline",0.0108865,86.8
2018-07-03 10:45:06,58,"0.00418045377581037","0.003216541",86,18.4,"RestingBaseline",0.011527,86.77
2018-07-03 10:45:07,59,"0.00417572342559265","0.00392802828571429",84,18.4,"RestingBaseline",0.01184725,86.72
2018-07-03 10:45:08,60,"0.00417148956328162","0.003539686375",83,18.4,"RestingBaseline",0.01120675,86.65
2018-07-03 10:45:09,61,"0.00416742719579045","0.004286285",84,18.1,"RestingBaseline",0.01248775,86.55
2018-07-03 10:45:10,62,"0.00416353061084793","0.003602122375",84,18.1,"RestingBaseline",0.0108865,86.47
2018-07-03 10:45:11,63,"0.00415977904942387","0.00373553871428571",85,18.1,"RestingBaseline",0.0121675,86.38
2018-07-03 10:45:12,64,"0.00415592914225161","0.00391729255555556",85,18.1,"RestingBaseline",0.011527,86.32
2018-07-03 10:45:13,65,"0.00415220785196883","0.00388376357142857",87,17.8,"RestingBaseline",0.01184725,86.28
2018-07-03 10:45:14,66,"0.00414882814069492","0.0037943005",87,17.8,"RestingBaseline",0.01248775,86.27
2018-07-03 10:45:15,67,"0.00414510083370411","0.00374664333333333",86,17.5,"RestingBaseline",0.011527,86.27
2018-07-03 10:45:16,68,"0.00414146023826604","0.003917961625",87,17.5,"RestingBaseline",0.01120675,86.27
