Time,HR,BR,SkinTemp,Posture,Activity,PeakAccel,BatteryVolts,BatteryLevel,BRAmplitude,BRNoise,BRConfidence,ECGAmplitude,ECGNoise,HRConfidence,HRV,SystemConfidence,GSR,ROGState,ROGTime,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak,DeviceTemp,StatusInfo,LinkQuality,RSSI,TxPower,CoreTemp,AuxADC1,AuxADC2,AuxADC3
15/06/2018 13:49:02.435,65,6553.5,-3276.8,-27,0.59,0.92,4.183,97,0.000,65535.000,0,0.000000,0.000000,0,65535,0,65535,0,0,-1.18,-0.04,-0.39,1.18,-0.49,0.74,21.8,699,255,-128,-128,6553.5,412,417,497
15/06/2018 13:49:03.435,65,6553.5,-3276.8,-75,1.06,1.46,4.183,97,0.000,65535.000,0,0.000000,0.000000,0,65535,0,65535,0,0,0.09,0.85,0.15,1.34,-1.56,0.80,21.8,699,255,-128,-128,6553.5,413,421,498
15/06/2018 13:49:04.435,65,6553.5,-3276.8,98,0.77,1.03,4.183,97,0.000,65535.000,0,0.000000,0.000000,0,65535,0,65535,0,0,-0.03,0.69,-0.20,1.13,-1.18,-0.26,21.8,699,255,-128,-128,6553.5,414,420,497
15/06/2018 13:49:05.435,65,6553.5,-3276.8,117,0.63,1.00,4.183,97,0.000,65535.000,0,0.000000,0.000000,0,65535,0,65535,0,0,0.15,0.80,-0.04,1.12,-0.90,0.59,21.8,699,255,-128,-128,6553.5,417,422,507
15/06/2018 13:49:06.435,65,6553.5,-3276.8,-106,0.62,1.34,4.183,97,0.000,65535.000,0,0.000000,0.000000,0,65535,0,65535,0,0,-0.21,0.65,-0.25,1.13,-0.10,2.03,21.8,699,255,-128,-128,6553.5,412,418,498
15/06/2018 13:49:07.435,65,6553.5,-3276.8,-95,0.49,2.44,4.183,97,0.000,65535.000,0,0.000000,0.000040,0,65535,0,65535,0,0,-2.66,0.20,-1.55,1.09,0.33,1.42,21.8,699,255,-128,-128,6553.5,414,421,498
15/06/2018 13:49:08.435,65,10.0,-3276.8,-86,0.34,0.62,4.183,97,0.000,65535.000,0,0.000560,0.000040,0,65535,0,65535,3,0,-0.59,0.24,0.75,1.13,-0.12,0.56,21.8,688,255,-128,-128,6553.5,415,424,501
15/06/2018 13:49:09.435,65,10.0,-3276.8,-73,0.38,0.53,4.183,97,0.000,65535.000,0,0.000560,0.000020,0,65535,0,65535,3,1,-0.67,-0.34,0.74,1.02,-0.06,0.19,21.8,688,255,-128,-128,6553.5,414,421,498
15/06/2018 13:49:10.435,65,10.0,-3276.8,-59,0.37,0.57,4.182,97,0.000,65535.000,0,0.000080,0.000020,0,65535,0,65535,3,2,-0.91,-0.26,0.34,1.21,-0.12,0.36,21.8,688,255,-128,-128,6553.5,413,420,497
15/06/2018 13:49:11.435,65,10.0,-3276.8,-43,0.38,0.51,4.182,97,0.000,65535.000,0,0.000080,0.000020,0,65535,0,65535,3,3,-0.93,-0.71,0.30,0.74,-0.13,0.21,21.8,688,255,-128,-128,6553.5,418,426,507
