SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2018,06,22,40151445,192,System,Diagnosis,0,Self Test Event - Results: Current battery level (%) 0 (UNTESTED) Breathing Sensor Test Result 0 (UNTESTED) Accelerometer Test Result 1 (PASS) Logging Memory Test Result 1 (PASS) Bluetooth Module Test Result 0 (UNTESTED) Apple Authentication Test Result 0 (UNTESTED) Reserved for Test 6 0 (UNTESTED) Reserved for Test 7 0 (UNTESTED) Reserved for Test 8 0 (UNTESTED) Reserved for Test 9 0 (UNTESTED) 
0,2018,06,22,40165833,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,22,40166072,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,06,22,40172071,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2018,06,22,40192072,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2018,06,22,40197072,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2018,06,22,40224072,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2018,06,22,40229073,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2018,06,22,40237073,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2018,06,22,40242072,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2018,06,22,40251073,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2018,06,22,40259073,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2018,06,22,40269072,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2018,06,22,40277074,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,22,40278073,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,06,22,40278074,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,22,40279073,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,06,22,40281074,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,22,40282073,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,06,22,40282074,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,22,40285073,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,06,22,40307073,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,06,22,40379072,4416,Physiological,DashAlgorithm,0,40 Yard Dash Test Detected - Activity 0.37g
0,2018,06,22,40865073,4416,Physiological,DashAlgorithm,0,40 Yard Dash Test Detected - Activity 0.36g
0,2018,06,22,46544073,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2018,06,22,46549073,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2018,06,22,46549073,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,06,22,46550073,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,06,22,46555072,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,06,22,46561073,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2018,06,22,46566072,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2018,06,22,46568185,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,22,46569072,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,06,22,46569180,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,22,46569264,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,22,46579601,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,22,46581388,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,22,46584078,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,22,46584807,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
