SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2018,06,19,49240436,192,System,Diagnosis,0,Self Test Event - Results: Current battery level (%) 0 (UNTESTED) Breathing Sensor Test Result 0 (UNTESTED) Accelerometer Test Result 1 (PASS) Logging Memory Test Result 1 (PASS) Bluetooth Module Test Result 0 (UNTESTED) Apple Authentication Test Result 0 (UNTESTED) Reserved for Test 6 0 (UNTESTED) Reserved for Test 7 0 (UNTESTED) Reserved for Test 8 0 (UNTESTED) Reserved for Test 9 0 (UNTESTED) 
0,2018,06,19,49272062,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,19,49273061,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,06,19,49273062,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,19,49274061,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,06,19,49278063,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,19,49283061,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,06,19,49284062,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,19,49285061,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,06,19,49287062,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,19,49289061,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,19,49293062,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,19,49295061,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,06,19,49296062,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,19,49297061,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,06,19,49297062,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,19,49300062,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,19,49302062,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,19,49303061,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,06,19,49331061,4416,Physiological,DashAlgorithm,0,40 Yard Dash Test Detected - Activity 0.37g
0,2018,06,19,49334062,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,19,49335061,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,06,19,49336161,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,19,49337061,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,06,19,49337061,4416,Physiological,DashAlgorithm,0,40 Yard Dash Test Detected - Activity 0.53g
0,2018,06,19,49342061,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2018,06,19,49349061,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2018,06,19,49353062,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,19,49353105,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,19,49359061,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2018,06,19,49367853,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,19,49368061,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,06,19,49369609,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,19,49370061,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,06,19,49382061,4352,Physiological,JumpAlgorithm,0,Jump Test Detected - Flight time 14836ms, peak acceleration -1.73g
