SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2018,07,10,59938434,192,System,Diagnosis,0,Self Test Event - Results: Current battery level (%) 0 (UNTESTED) Breathing Sensor Test Result 0 (UNTESTED) Accelerometer Test Result 1 (PASS) Logging Memory Test Result 1 (PASS) Bluetooth Module Test Result 0 (UNTESTED) Apple Authentication Test Result 0 (UNTESTED) Reserved for Test 6 0 (UNTESTED) Reserved for Test 7 0 (UNTESTED) Reserved for Test 8 0 (UNTESTED) Reserved for Test 9 0 (UNTESTED) 
0,2018,07,10,59939059,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,07,10,59943057,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,10,59947056,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,07,10,59976257,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,10,59977056,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,07,10,59978992,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,10,59979056,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,07,10,59987604,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,10,59988061,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,07,10,59988062,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,10,59988561,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,10,59988562,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,10,59989056,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,10,59989057,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,10,59990061,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,07,10,59990061,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,07,10,59991056,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,07,10,60001057,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,10,60002061,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,07,10,60003388,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
