SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2018,07,11,49127434,192,System,Diagnosis,0,Self Test Event - Results: Current battery level (%) 0 (UNTESTED) Breathing Sensor Test Result 0 (UNTESTED) Accelerometer Test Result 1 (PASS) Logging Memory Test Result 1 (PASS) Bluetooth Module Test Result 0 (UNTESTED) Apple Authentication Test Result 0 (UNTESTED) Reserved for Test 6 0 (UNTESTED) Reserved for Test 7 0 (UNTESTED) Reserved for Test 8 0 (UNTESTED) Reserved for Test 9 0 (UNTESTED) 
0,2018,07,11,49131057,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2018,07,11,49131058,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,11,49132057,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,07,11,49132097,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,11,49133288,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,11,49136333,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,11,49136669,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,11,49139062,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,11,49141063,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,11,49143093,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,11,49143237,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,11,49145840,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,11,49147060,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,07,11,49160058,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2018,07,11,49165058,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2018,07,11,49172058,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2018,07,11,49174566,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,11,49175061,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,07,11,49175877,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,11,49178058,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,07,11,49193059,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,11,49194058,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,07,11,49195059,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,11,49196058,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,07,11,49199558,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,11,49199559,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,11,49200558,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,11,49200559,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,11,49201058,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,11,49201058,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,07,11,49201059,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,11,49201558,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,11,49201559,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,11,49202058,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,07,11,49202058,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,07,11,49208058,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,11,49208058,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,07,11,49208058,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,07,11,49208059,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,11,49208558,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,11,49208559,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,11,49208933,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,11,49208934,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,11,49209058,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,07,11,49209058,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,07,11,49209433,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,11,49209434,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,11,49209558,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,11,49209559,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,11,49210058,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,11,49210058,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,07,11,49210058,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,07,11,49210059,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,11,49210558,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,11,49210559,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,11,49210933,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,11,49210934,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,11,49211058,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,11,49211059,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,11,49211558,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,11,49211559,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,11,49212058,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,11,49212059,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,11,49212558,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,11,49212559,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,11,49213058,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,07,11,49213558,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,11,49213559,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,11,49214058,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,11,49214058,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,07,11,49214059,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,11,49214558,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,11,49214559,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,11,49215061,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,07,11,49215561,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,11,49215562,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,11,49216058,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,11,49216058,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,07,11,49216059,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
