Time,HR,BR,SkinTemp,Posture,Activity,PeakAccel,BatteryVolts,BatteryLevel,BRAmplitude,BRNoise,BRConfidence,ECGAmplitude,ECGNoise,HRConfidence,HRV,SystemConfidence,GSR,ROGState,ROGTime,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak,DeviceTemp,StatusInfo,LinkQuality,RSSI,TxPower,CoreTemp,AuxADC1,AuxADC2,AuxADC3
11/07/2018 13:38:47.434,65,10.0,-3276.8,-61,0.34,0.60,4.178,96,0.000,65535.000,0,0.000000,0.000620,0,65535,0,65535,3,2,-0.91,-0.01,0.14,1.37,0.03,0.60,21.3,688,255,-128,-128,6553.5,414,422,498
11/07/2018 13:38:48.434,65,10.0,-3276.8,-77,0.48,0.80,4.178,96,0.000,65535.000,0,0.000000,0.000260,0,65535,0,65535,3,3,-0.13,0.36,0.36,1.45,0.14,0.97,21.3,688,255,-128,-128,6553.5,414,421,498
11/07/2018 13:38:49.434,65,10.0,-3276.8,-89,0.36,0.45,4.178,96,0.000,65535.000,0,0.000000,0.000120,0,65535,0,65535,3,4,-0.01,0.40,0.67,1.00,0.21,0.68,21.3,688,255,-128,-128,6553.5,414,420,498
11/07/2018 13:38:50.434,65,10.0,-3276.8,-94,0.20,0.39,4.178,96,0.000,65535.000,0,0.000000,0.000120,0,65535,0,65535,1,0,-0.03,0.43,0.74,1.15,0.31,0.73,21.3,691,255,-128,-128,6553.5,415,421,498
11/07/2018 13:38:51.434,65,10.0,-3276.8,-89,0.26,0.39,4.178,96,0.000,65535.000,0,0.000000,0.000240,0,65535,0,65535,0,0,-0.25,0.03,0.51,1.15,0.42,0.86,21.3,688,255,-128,-128,6553.5,414,421,498
11/07/2018 13:38:52.434,65,10.0,-3276.8,-82,0.23,0.32,4.178,96,64728.000,65535.000,0,0.000000,0.000240,0,65535,0,65535,0,1,-0.33,-0.16,0.59,0.78,0.61,0.75,21.3,691,255,-128,-128,6553.5,414,421,498
11/07/2018 13:38:53.434,65,10.0,-3276.8,-77,0.14,0.16,4.178,96,55732.000,65535.000,0,0.000000,0.000180,0,65535,0,65535,0,0,-0.37,-0.28,0.67,0.77,0.57,0.65,21.3,691,255,-128,-128,6553.5,419,424,516
11/07/2018 13:38:54.434,65,10.0,-3276.8,-73,0.09,0.13,4.178,96,45179.000,65535.000,0,0.000000,0.000140,0,65535,0,65535,0,0,-0.39,-0.31,0.69,0.78,0.48,0.61,21.3,691,255,-128,-128,6553.5,414,420,498
11/07/2018 13:38:55.434,65,10.0,-3276.8,-71,0.08,0.13,4.177,96,35785.000,65535.000,0,0.000000,0.000320,0,65535,0,65535,0,0,-0.43,-0.30,0.73,0.84,0.43,0.61,21.3,688,255,-128,-128,6553.5,414,421,498
11/07/2018 13:38:56.434,65,10.0,-3276.8,-69,0.14,0.28,4.177,96,28859.000,65535.000,0,0.000000,0.000140,0,65535,0,65535,0,0,-0.56,-0.24,0.54,0.98,0.26,0.68,21.3,691,255,-128,-128,6553.5,415,421,499
11/07/2018 13:38:57.434,0,10.0,-3276.8,-68,0.21,0.48,4.177,96,23517.000,65535.000,0,0.000800,0.000060,0,65535,0,65535,0,0,-0.73,-0.18,0.53,0.96,0.21,0.98,21.3,691,255,-128,-128,6553.5,413,421,498
11/07/2018 13:38:58.434,0,10.0,-3276.8,-71,0.32,0.57,4.177,96,19342.000,65535.000,11,0.000800,0.000020,0,65535,0,65535,0,0,-0.44,-0.10,0.27,0.84,0.51,1.18,21.3,688,255,-128,-128,6553.5,416,422,476
11/07/2018 13:38:59.434,0,10.0,-3276.8,-73,0.29,0.83,4.177,96,16032.000,65535.000,11,0.000800,0.000000,0,65535,0,65535,0,1,-0.93,-0.09,0.28,1.18,0.59,1.37,21.3,688,255,-128,-128,6553.5,414,421,498
11/07/2018 13:39:00.434,0,10.0,-3276.8,-72,0.13,0.26,4.177,96,13506.000,65535.000,11,0.000800,0.000000,0,65535,0,65535,0,2,-0.42,-0.16,0.37,0.71,0.60,0.96,21.3,691,255,-128,-128,6553.5,414,421,499
11/07/2018 13:39:01.434,0,10.0,-3276.8,-73,0.05,0.12,4.177,96,11054.000,65535.000,11,0.000800,0.000080,0,65535,0,65535,0,0,-0.36,-0.18,0.48,0.66,0.63,0.81,21.3,691,255,-128,-128,6553.5,407,410,495
11/07/2018 13:39:02.434,0,10.0,-3276.8,-72,0.06,0.12,4.177,96,9207.000,65535.000,11,0.000800,0.000180,0,65535,0,65535,0,0,-0.37,-0.24,0.45,0.65,0.67,0.84,21.3,691,255,-128,-128,6553.5,414,421,499
11/07/2018 13:39:03.434,0,10.0,-3276.8,-73,0.03,0.06,4.177,96,8303.000,65535.000,11,0.000800,0.000160,0,65535,0,65535,0,0,-0.32,-0.20,0.51,0.60,0.72,0.83,21.3,691,255,-128,-128,6553.5,414,422,499
11/07/2018 13:39:04.434,0,10.0,-3276.8,-74,0.06,0.40,4.176,96,6944.000,65535.000,11,0.000800,0.000240,0,65535,0,65535,0,0,-0.32,0.10,0.28,0.73,0.68,0.93,21.3,691,255,-128,-128,6553.5,415,422,499
11/07/2018 13:39:05.434,60,10.0,-3276.8,-76,0.30,0.71,4.176,96,5444.000,65535.000,11,0.000800,0.000360,0,65535,0,65535,0,1,-0.79,0.02,0.28,1.30,0.32,1.22,21.3,688,255,-128,-128,6553.5,414,421,498
11/07/2018 13:39:06.434,63,10.0,-3276.8,-84,0.40,0.61,4.176,96,4218.000,65535.000,11,0.003340,0.000540,0,65535,0,65535,1,0,-0.10,0.24,0.32,1.24,0.30,1.20,21.3,688,255,-128,-128,6553.5,414,421,499
11/07/2018 13:39:07.434,64,10.0,-3276.8,-88,0.39,0.65,4.176,96,3276.000,65535.000,11,0.003340,0.000700,0,65535,0,65535,1,1,-0.15,0.53,0.16,1.33,0.22,1.18,21.3,688,255,-128,-128,6553.5,414,421,498
11/07/2018 13:39:08.434,60,10.0,-3276.8,-89,0.39,0.68,4.176,96,2547.000,65535.000,11,0.002860,0.000820,0,65535,0,65535,1,2,-0.21,0.22,0.21,1.37,0.36,1.18,21.3,688,255,-128,-128,6553.5,414,421,499
11/07/2018 13:39:09.434,54,10.0,-3276.8,-91,0.30,0.50,4.176,96,2091.000,65535.000,11,0.002860,0.001020,0,65535,0,65535,1,3,-0.12,0.51,0.22,1.20,0.43,1.02,21.3,688,255,-128,-128,6553.5,415,422,498
11/07/2018 13:39:10.434,52,10.0,-3276.8,-90,0.40,0.83,4.176,96,2921.000,65535.000,11,0.003260,0.001240,0,65535,0,65535,1,4,-0.32,0.24,0.24,1.27,0.24,1.32,21.3,688,255,-128,-128,6553.5,420,430,503
11/07/2018 13:39:11.434,51,10.0,-3276.8,-95,0.36,0.61,4.176,96,2612.000,65535.000,22,0.003260,0.001120,0,65535,0,65535,1,5,0.01,0.60,0.22,1.07,0.39,1.13,21.3,688,255,-128,-128,6553.5,413,421,498
11/07/2018 13:39:12.434,50,10.0,-3276.8,-101,0.35,0.57,4.176,96,2870.000,65535.000,22,0.003260,0.001240,0,65535,0,65535,1,6,0.16,0.69,0.20,1.08,0.39,1.18,21.3,688,255,-128,-128,6553.5,413,420,498
11/07/2018 13:39:13.434,50,10.0,-3276.8,-105,0.35,1.02,4.176,96,2954.000,65535.000,22,0.003260,0.001140,0,65535,0,65535,1,7,0.10,0.62,0.08,1.65,0.37,1.16,21.3,688,255,-128,-128,6553.5,417,425,502
11/07/2018 13:39:14.434,50,10.0,-3276.8,-105,0.42,1.06,4.176,96,2981.000,65535.000,33,0.002960,0.000980,0,65535,0,65535,1,8,-0.20,0.71,0.22,1.49,-0.14,1.08,21.3,688,255,-128,-128,6553.5,414,421,498
11/07/2018 13:39:15.434,50,10.0,-3276.8,-91,0.71,0.97,4.176,96,3373.000,65535.000,33,0.002960,0.001040,0,65535,0,65535,1,9,-0.67,0.03,0.40,1.51,-0.12,0.40,21.3,688,255,-128,-128,6553.5,415,422,499
11/07/2018 13:39:16.434,50,10.0,-3276.8,-78,0.65,1.19,4.176,96,2759.000,65535.000,33,0.002800,0.000960,0,65535,0,65535,1,10,-0.79,-0.02,0.44,1.34,-1.06,0.04,21.3,688,255,-128,-128,6553.5,414,421,498
11/07/2018 13:39:17.434,50,10.0,-3276.8,79,0.66,1.12,4.176,96,2268.000,65535.000,33,0.002800,0.001960,0,65535,0,65535,1,11,-0.42,0.12,0.09,0.95,-1.26,-0.36,21.3,688,255,-128,-128,6553.5,414,420,499
11/07/2018 13:39:18.434,0,10.0,-3276.8,78,0.47,1.12,4.176,96,2482.000,65535.000,33,0.000800,0.001500,0,65535,0,65535,1,12,-0.42,0.12,0.09,0.95,-1.26,-0.36,21.3,688,255,-128,-128,6553.5,413,426,494
11/07/2018 13:39:19.434,0,10.0,-3276.8,78,0.28,0.72,4.176,96,2357.000,65535.000,44,0.000800,0.001220,0,65535,0,65535,3,0,-0.51,0.00,0.34,0.74,-1.10,-0.49,21.3,688,255,-128,-128,6553.5,414,421,497
11/07/2018 13:39:20.434,57,10.0,-3276.8,78,0.19,0.46,4.176,96,2057.000,65535.000,44,0.000800,0.001080,0,65535,0,65535,3,1,-0.43,0.04,0.34,0.69,-1.09,-0.54,21.3,688,255,-128,-128,6553.5,414,421,498
11/07/2018 13:39:21.434,53,10.0,-3276.8,79,0.21,0.39,4.176,96,2094.000,65535.000,44,0.013460,0.001280,0,65535,0,65535,3,2,-0.32,-0.03,0.30,0.68,-1.09,-0.55,21.3,688,255,-128,-128,6553.5,408,414,471
11/07/2018 13:39:22.434,51,9.0,-3276.8,78,0.22,0.40,4.176,96,1842.000,65535.000,44,0.013460,0.001720,0,65535,0,65535,3,3,-0.46,0.08,0.32,0.71,-1.13,-0.55,21.3,688,255,-128,-128,6553.5,414,420,497
11/07/2018 13:39:23.434,51,9.0,-3276.8,76,0.29,0.63,4.175,95,1623.000,65535.000,44,0.005640,0.001620,0,65535,0,65535,3,4,-0.68,0.09,0.20,0.98,-1.15,-0.34,21.3,688,255,-128,-128,6553.5,414,421,498
11/07/2018 13:39:24.434,50,9.0,-3276.8,80,0.25,0.38,4.175,95,1315.000,65535.000,44,0.005640,0.001840,0,65535,0,65535,1,0,-0.55,-0.03,0.36,0.95,-1.01,-0.45,21.3,688,255,-128,-128,6553.5,416,423,499
11/07/2018 13:39:25.434,50,9.0,-3276.8,82,0.34,0.66,4.175,95,1013.000,65535.000,44,0.006700,0.001500,0,65535,0,65535,1,1,-0.38,0.14,0.38,1.33,-1.12,-0.32,21.3,688,255,-128,-128,6553.5,413,421,498
11/07/2018 13:39:26.434,50,9.0,-3276.8,86,0.24,0.63,4.175,95,904.000,65535.000,44,0.006700,0.001340,0,65535,0,65535,1,2,-0.38,0.19,0.54,1.30,-1.02,-0.34,21.3,688,255,-128,-128,6553.5,414,421,498
11/07/2018 13:39:27.434,50,9.0,-3276.8,89,0.18,0.46,4.175,95,1037.000,65535.000,44,0.003640,0.001400,0,65535,0,65535,1,3,-0.30,0.21,0.46,1.12,-0.96,-0.50,21.3,688,255,-128,-128,6553.5,415,422,499
11/07/2018 13:39:28.434,50,9.0,-3276.8,89,0.15,0.32,4.175,95,1069.000,65535.000,44,0.003640,0.001160,0,65535,0,65535,1,4,-0.16,0.21,0.45,0.93,-0.97,-0.55,21.3,688,255,-128,-128,6553.5,415,420,497
11/07/2018 13:39:29.434,50,9.0,-3276.8,90,0.15,0.38,4.175,95,1041.000,65535.000,44,0.003640,0.001060,0,65535,0,65535,1,5,-0.15,0.15,0.54,0.91,-1.06,-0.55,21.3,688,255,-128,-128,6553.5,414,421,498
11/07/2018 13:39:30.434,0,9.0,-3276.8,89,0.19,0.44,4.175,95,1760.000,65535.000,44,0.000800,0.000960,0,65535,0,65535,1,6,-0.22,0.18,0.51,0.93,-1.07,-0.50,21.3,688,255,-128,-128,6553.5,414,421,498
11/07/2018 13:39:31.434,57,9.0,-3276.8,90,0.21,0.37,4.175,95,2647.000,65535.000,44,0.000800,0.000920,0,65535,0,65535,3,0,-0.14,0.22,0.48,0.89,-1.08,-0.51,21.3,688,255,-128,-128,6553.5,414,421,498
11/07/2018 13:39:32.434,56,9.0,-3276.8,91,0.18,0.36,4.175,95,2542.000,65535.000,55,0.002500,0.000820,0,65535,0,65535,3,1,-0.13,0.21,0.48,0.97,-0.96,-0.51,21.3,688,255,-128,-128,6553.5,414,421,498
11/07/2018 13:39:33.434,57,9.0,-3276.8,90,0.13,0.40,4.175,95,2280.000,65535.000,55,0.002500,0.000540,0,65535,0,65535,3,2,-0.14,0.22,0.30,0.96,-1.04,-0.57,21.3,688,255,-128,-128,6553.5,415,421,499
11/07/2018 13:39:34.434,58,9.0,-3276.8,89,0.10,0.19,4.175,95,1936.000,65535.000,55,0.002120,0.000620,0,65535,0,65535,0,0,-0.12,0.12,0.57,0.75,-0.89,-0.55,21.3,691,255,-128,-128,6553.5,415,421,497
11/07/2018 13:39:35.434,58,9.0,-3276.8,89,0.18,0.26,4.175,95,1581.000,65535.000,55,0.002120,0.000920,0,65535,0,65535,0,1,-0.21,0.19,0.53,0.75,-0.95,-0.53,21.3,688,255,-128,-128,6553.5,414,420,498
11/07/2018 13:39:36.434,50,9.0,-3276.8,89,0.21,0.37,4.175,95,1259.000,65535.000,55,0.002120,0.000880,0,65535,0,65535,0,2,-0.36,0.24,0.39,0.80,-0.98,-0.49,21.3,688,255,-128,-128,6553.5,414,420,497
11/07/2018 13:39:37.434,46,9.0,-3276.8,91,0.18,0.32,4.175,95,1051.000,65535.000,55,0.002120,0.000860,0,65535,0,65535,1,0,-0.18,0.21,0.32,0.73,-1.03,-0.59,21.3,688,255,-128,-128,6553.5,414,421,498
11/07/2018 13:39:38.434,45,9.0,-3276.8,89,0.28,0.57,4.175,95,1078.000,65535.000,55,0.002120,0.000780,0,65535,0,65535,1,1,-0.40,0.24,0.39,1.07,-1.01,-0.60,21.3,688,255,-128,-128,6553.5,415,421,498
11/07/2018 13:39:39.434,44,9.0,-3276.8,87,0.43,0.61,4.175,95,1186.000,65535.000,55,0.002120,0.000740,0,65535,0,65535,1,2,-0.57,0.22,0.42,1.12,-1.04,-0.10,21.3,688,255,-128,-128,6553.5,414,421,498
11/07/2018 13:39:40.434,44,9.0,-3276.8,87,0.21,0.78,4.175,95,1382.000,65535.000,55,0.002120,0.001300,0,65535,0,65535,1,3,-0.45,0.42,0.42,1.14,-1.49,-0.12,21.3,688,255,-128,-128,6553.5,414,422,499
11/07/2018 13:39:41.434,43,9.0,-3276.8,86,0.13,0.30,4.175,95,1215.000,65535.000,55,0.002120,0.000820,0,65535,0,65535,1,4,-0.22,0.18,0.50,0.80,-1.01,-0.55,21.3,688,255,-128,-128,6553.5,414,421,499
11/07/2018 13:39:42.434,43,9.0,-3276.8,83,0.18,0.36,4.175,95,1985.000,65535.000,55,0.002120,0.000660,0,65535,0,65535,1,5,-0.39,0.02,0.60,0.90,-0.90,-0.44,21.3,688,255,-128,-128,6553.5,415,421,498
11/07/2018 13:39:43.434,43,9.0,-3276.8,84,0.31,0.77,4.175,95,2499.000,65535.000,55,0.002120,0.001340,0,65535,0,65535,1,6,-0.38,0.56,0.24,0.96,-1.31,-0.20,21.3,688,255,-128,-128,37.1,414,421,498
11/07/2018 13:39:44.434,43,9.0,-3276.8,87,0.24,0.40,4.175,95,3963.000,65535.000,66,0.002120,0.001220,0,65535,0,65535,1,7,-0.45,0.20,0.46,0.98,-1.00,-0.36,21.3,688,255,-128,-128,37.1,414,422,497
11/07/2018 13:39:45.434,43,9.0,-3276.8,88,0.28,0.40,4.175,95,3430.000,65535.000,66,0.002120,0.001280,0,65535,0,65535,1,8,-0.15,0.34,0.46,0.93,-0.84,-0.31,21.3,656,255,-128,-128,37.1,415,421,498
11/07/2018 13:39:46.434,43,8.0,-3276.8,87,0.53,0.73,4.175,95,3358.000,65535.000,66,0.002120,0.001360,0,65535,0,65535,1,9,-0.50,0.25,0.57,1.26,-1.02,0.10,21.3,656,255,-128,-128,37.1,417,423,499
11/07/2018 13:39:47.434,43,8.0,-3276.8,-79,0.62,1.07,4.175,95,2670.000,65535.000,11,0.002120,0.001760,0,65535,0,65535,1,10,-0.50,0.43,0.60,1.32,0.08,0.77,21.3,688,255,-128,-128,37.1,413,421,498
11/07/2018 13:39:48.434,42,8.0,-3276.8,-81,0.43,0.72,4.175,95,2273.000,65535.000,11,0.002120,0.001040,0,65535,0,65535,1,11,-0.50,0.13,0.74,1.09,0.37,0.67,21.3,688,255,-128,-128,37.1,414,421,498
11/07/2018 13:39:49.434,42,8.0,-3276.8,-82,0.28,0.49,4.175,95,2085.000,65535.000,11,0.002120,0.000760,0,65535,0,65535,1,12,-0.15,0.01,0.74,0.90,0.56,0.73,21.3,688,255,-128,-128,37.1,413,421,498
11/07/2018 13:39:50.434,42,8.0,-3276.8,-79,0.26,0.39,4.175,95,3621.000,65535.000,11,0.002120,0.001360,0,65535,0,65535,1,13,-0.44,0.01,0.54,0.81,0.55,0.85,21.3,688,255,-128,-128,37.1,414,420,497
