SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2018,07,25,40360405,192,System,Diagnosis,0,Self Test Event - Results: Current battery level (%) 0 (UNTESTED) Breathing Sensor Test Result 0 (UNTESTED) Accelerometer Test Result 1 (PASS) Logging Memory Test Result 1 (PASS) Bluetooth Module Test Result 0 (UNTESTED) Apple Authentication Test Result 0 (UNTESTED) Reserved for Test 6 0 (UNTESTED) Reserved for Test 7 0 (UNTESTED) Reserved for Test 8 0 (UNTESTED) Reserved for Test 9 0 (UNTESTED) 
0,2018,07,25,40457199,4416,Physiological,DashAlgorithm,0,40 Yard Dash Test Detected - Activity 0.55g
0,2018,07,25,40463590,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,25,40464170,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,07,25,40466590,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,25,40467189,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,07,25,40473189,4416,Physiological,DashAlgorithm,0,40 Yard Dash Test Detected - Activity 0.9g
0,2018,07,25,40520170,4416,Physiological,DashAlgorithm,0,40 Yard Dash Test Detected - Activity 0.71g
0,2018,07,25,40568630,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,25,40568670,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,25,40588950,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,25,40591109,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,07,25,40596670,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,25,40597090,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,07,25,40602070,4416,Physiological,DashAlgorithm,0,40 Yard Dash Test Detected - Activity 0.95g
0,2018,07,25,40602471,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,25,40603069,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,07,25,40603630,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,25,40604079,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,07,25,40605770,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,25,40610089,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,07,25,40612730,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,25,40613089,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,07,25,40622810,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,25,40625089,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,07,25,40626770,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,25,40627089,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,07,25,40635610,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,25,40639089,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,07,25,40644089,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2018,07,25,40651079,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2018,07,25,40656069,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2018,07,25,40669069,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2018,07,25,40674050,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2018,07,25,40690050,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,25,40691049,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,07,25,40691050,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,25,40692049,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,07,25,40731029,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2018,07,25,40731685,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
