Time,Timestamp,X,Y,Type
171.226,Tue Aug 14 10:47:11.540 2018,1382,433, 0
171.233,Tue Aug 14 10:47:11.547 2018,1377,435, 0
171.241,Tue Aug 14 10:47:11.555 2018,1365,438, 0
171.249,Tue Aug 14 10:47:11.564 2018,1336,444, 0
171.257,Tue Aug 14 10:47:11.572 2018,1278,452, 0
171.265,Tue Aug 14 10:47:11.580 2018,1196,460, 0
171.273,Tue Aug 14 10:47:11.588 2018,1113,473, 0
171.281,Tue Aug 14 10:47:11.596 2018,1033,489, 0
171.289,Tue Aug 14 10:47:11.604 2018,947,511, 0
171.297,Tue Aug 14 10:47:11.612 2018,877,532, 0
171.305,Tue Aug 14 10:47:11.620 2018,817,553, 0
171.313,Tue Aug 14 10:47:11.628 2018,767,575, 0
171.321,Tue Aug 14 10:47:11.636 2018,730,595, 0
171.329,Tue Aug 14 10:47:11.644 2018,700,614, 0
171.337,Tue Aug 14 10:47:11.652 2018,678,630, 0
171.345,Tue Aug 14 10:47:11.660 2018,662,641, 0
171.353,Tue Aug 14 10:47:11.668 2018,652,648, 0
171.361,Tue Aug 14 10:47:11.676 2018,644,653, 0
171.369,Tue Aug 14 10:47:11.684 2018,640,656, 0
171.377,Tue Aug 14 10:47:11.692 2018,638,657, 0
177.489,Tue Aug 14 10:47:17.804 2018,636,658, 0
186.497,Tue Aug 14 10:47:26.812 2018,637,658, 0
186.505,Tue Aug 14 10:47:26.820 2018,641,658, 0
186.513,Tue Aug 14 10:47:26.828 2018,648,657, 0
186.521,Tue Aug 14 10:47:26.836 2018,656,656, 0
186.529,Tue Aug 14 10:47:26.844 2018,666,656, 0
186.537,Tue Aug 14 10:47:26.852 2018,675,656, 0
186.545,Tue Aug 14 10:47:26.860 2018,686,656, 0
186.553,Tue Aug 14 10:47:26.867 2018,696,656, 0
186.561,Tue Aug 14 10:47:26.875 2018,707,657, 0
186.569,Tue Aug 14 10:47:26.883 2018,719,658, 0
186.577,Tue Aug 14 10:47:26.891 2018,731,659, 0
186.585,Tue Aug 14 10:47:26.899 2018,745,662, 0
186.593,Tue Aug 14 10:47:26.908 2018,757,663, 0
186.601,Tue Aug 14 10:47:26.916 2018,769,665, 0
186.609,Tue Aug 14 10:47:26.924 2018,780,667, 0
186.617,Tue Aug 14 10:47:26.932 2018,791,669, 0
186.625,Tue Aug 14 10:47:26.940 2018,801,672, 0
186.633,Tue Aug 14 10:47:26.948 2018,812,675, 0
186.641,Tue Aug 14 10:47:26.956 2018,823,677, 0
186.649,Tue Aug 14 10:47:26.964 2018,833,680, 0
186.657,Tue Aug 14 10:47:26.972 2018,842,682, 0
186.665,Tue Aug 14 10:47:26.980 2018,849,684, 0
186.673,Tue Aug 14 10:47:26.988 2018,856,685, 0
186.681,Tue Aug 14 10:47:26.996 2018,862,686, 0
186.689,Tue Aug 14 10:47:27.004 2018,866,687, 0
186.697,Tue Aug 14 10:47:27.012 2018,869,688, 0
186.705,Tue Aug 14 10:47:27.020 2018,872,688, 0
186.713,Tue Aug 14 10:47:27.028 2018,875,689, 0
186.721,Tue Aug 14 10:47:27.036 2018,876,690, 0
186.729,Tue Aug 14 10:47:27.044 2018,877,691, 0
188.297,Tue Aug 14 10:47:28.613 2018,877,691, 1
188.329,Tue Aug 14 10:47:28.644 2018,878,691, 0
