Time,Timestamp,X,Y,Type
219.923,Fri Jun 15 02:13:37.624 2018,1508,604, 0
219.93,Fri Jun 15 02:13:37.631 2018,1507,604, 0
219.938,Fri Jun 15 02:13:37.639 2018,1504,603, 0
219.946,Fri Jun 15 02:13:37.647 2018,1501,602, 0
219.954,Fri Jun 15 02:13:37.655 2018,1496,599, 0
219.962,Fri Jun 15 02:13:37.663 2018,1490,596, 0
219.97,Fri Jun 15 02:13:37.672 2018,1483,593, 0
219.978,Fri Jun 15 02:13:37.680 2018,1474,590, 0
219.986,Fri Jun 15 02:13:37.688 2018,1462,587, 0
219.994,Fri Jun 15 02:13:37.696 2018,1449,586, 0
220.002,Fri Jun 15 02:13:37.704 2018,1436,586, 0
220.01,Fri Jun 15 02:13:37.712 2018,1418,590, 0
220.018,Fri Jun 15 02:13:37.720 2018,1396,597, 0
220.026,Fri Jun 15 02:13:37.728 2018,1373,607, 0
220.034,Fri Jun 15 02:13:37.735 2018,1347,620, 0
220.042,Fri Jun 15 02:13:37.743 2018,1318,635, 0
220.05,Fri Jun 15 02:13:37.751 2018,1287,649, 0
220.058,Fri Jun 15 02:13:37.759 2018,1257,661, 0
220.066,Fri Jun 15 02:13:37.767 2018,1226,671, 0
220.074,Fri Jun 15 02:13:37.775 2018,1196,681, 0
220.082,Fri Jun 15 02:13:37.783 2018,1167,687, 0
220.09,Fri Jun 15 02:13:37.791 2018,1140,694, 0
220.098,Fri Jun 15 02:13:37.799 2018,1116,698, 0
220.106,Fri Jun 15 02:13:37.807 2018,1096,701, 0
220.114,Fri Jun 15 02:13:37.815 2018,1082,702, 0
220.122,Fri Jun 15 02:13:37.823 2018,1072,702, 0
220.13,Fri Jun 15 02:13:37.831 2018,1065,702, 0
220.138,Fri Jun 15 02:13:37.839 2018,1059,702, 0
220.146,Fri Jun 15 02:13:37.847 2018,1056,702, 0
220.21,Fri Jun 15 02:13:37.911 2018,1055,702, 0
220.218,Fri Jun 15 02:13:37.919 2018,1055,702, 0
220.226,Fri Jun 15 02:13:37.927 2018,1054,702, 0
220.234,Fri Jun 15 02:13:37.935 2018,1053,703, 0
220.242,Fri Jun 15 02:13:37.943 2018,1053,706, 0
220.25,Fri Jun 15 02:13:37.951 2018,1051,708, 0
220.258,Fri Jun 15 02:13:37.959 2018,1050,710, 0
220.266,Fri Jun 15 02:13:37.967 2018,1050,711, 0
220.314,Fri Jun 15 02:13:38.015 2018,1049,712, 0
220.322,Fri Jun 15 02:13:38.023 2018,1049,712, 0
220.33,Fri Jun 15 02:13:38.031 2018,1048,712, 0
220.338,Fri Jun 15 02:13:38.039 2018,1048,712, 0
220.346,Fri Jun 15 02:13:38.048 2018,1047,712, 0
220.587,Fri Jun 15 02:13:38.288 2018,1047,712, 1
220.723,Fri Jun 15 02:13:38.424 2018,1047,712, 2
221.802,Fri Jun 15 02:13:39.503 2018,1047,712, 0
221.938,Fri Jun 15 02:13:39.639 2018,1047,712, 0
221.978,Fri Jun 15 02:13:39.679 2018,1047,712, 0
