SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2018,06,27,56233807,192,System,Unknown,0,Unsupported additional data : 00:00:01:01:00:00:00:00:00:00
0,2018,06,27,56238176,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,27,56239056,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,06,27,56242057,4416,Physiological,Unknown,0,Unsupported additional data : 44:00
0,2018,06,27,56249954,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,27,56250061,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,06,27,56250941,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,27,56251058,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,06,27,56254584,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,27,56259061,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,06,27,56273969,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,27,56274005,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,27,56323077,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,27,56324079,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,06,27,56324307,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,27,56325078,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,06,27,56330284,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,27,56331079,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,06,27,56331080,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,27,56331329,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,27,56331330,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,27,56332080,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,06,27,56332081,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,06,27,56332330,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,27,56332331,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,27,56332580,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,27,56332581,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,27,56333084,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,27,56333084,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,06,27,56333085,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,06,27,56333085,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,27,56333584,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,27,56333585,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,27,56334081,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,06,27,56334580,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,27,56334581,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,27,56336082,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,06,27,56338081,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,06,27,56340970,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,27,56341086,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,06,27,56342087,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,27,56345087,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Orange.
0,2018,06,27,56346088,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,27,56346167,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,27,56348088,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,06,27,56349090,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,06,27,56350783,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,27,56351089,4096,Physiological,RogAlgorithm,0,ROG status change from Orange to Invalid.
