"Time","NR_Perspiration","CovertedTime","Perspiration","Session"
79,0.00293504793274827,2018-08-06 11:07:10,0.00285111531818182,"RestingBaseline"
80,0.00292516715533192,2018-08-06 11:07:11,0.002456365,"RestingBaseline"
81,0.00291604426725048,2018-08-06 11:07:12,0.00231029131818182,"RestingBaseline"
82,0.00290770086131072,2018-08-06 11:07:13,0.00259701891304348,"RestingBaseline"
83,0.00289996373357673,2018-08-06 11:07:14,0.00264898952173913,"RestingBaseline"
84,0.00289301103253271,2018-08-06 11:07:15,0.00252457008695652,"RestingBaseline"
85,0.00288718706676497,2018-08-06 11:07:16,0.00264614235,"RestingBaseline"
86,0.00288245304844854,2018-08-06 11:07:17,0.00255132073684211,"RestingBaseline"
87,0.00287801104183601,2018-08-06 11:07:18,0.00218442790909091,"RestingBaseline"
88,0.0028737109996316,2018-08-06 11:07:19,0.00278912456521739,"RestingBaseline"
89,0.00286996793808191,2018-08-06 11:07:20,0.00302490213636364,"RestingBaseline"
90,0.00286674160354193,2018-08-06 11:07:21,0.00248992508695652,"RestingBaseline"
91,0.00286392272902856,2018-08-06 11:07:22,0.00262910930434783,"RestingBaseline"
92,0.00286158885556189,2018-08-06 11:07:23,0.00308771413636364,"RestingBaseline"
93,0.00285963669915774,2018-08-06 11:07:24,0.00233442930434783,"RestingBaseline"
94,0.00285799276020844,2018-08-06 11:07:25,0.00277738026086957,"RestingBaseline"
95,0.00285667114492268,2018-08-06 11:07:26,0.00329993473913043,"RestingBaseline"
96,0.00285564171949373,2018-08-06 11:07:27,0.00309128008695652,"RestingBaseline"
97,0.00285489168090711,2018-08-06 11:07:28,0.00265287413636364,"RestingBaseline"
98,0.00285437732683372,2018-08-06 11:07:29,0.00269071695652174,"RestingBaseline"
99,0.00285407327556758,2018-08-06 11:07:30,0.00245897439130435,"RestingBaseline"
100,0.0028539773572412,2018-08-06 11:07:31,0.00257527904166667,"RestingBaseline"
101,0.00285407403220889,2018-08-06 11:07:32,0.00259280959090909,"RestingBaseline"
102,0.00285433959451806,2018-08-06 11:07:33,0.00266319952173913,"RestingBaseline"
103,0.00285476858587595,2018-08-06 11:07:34,0.00272024795652174,"RestingBaseline"
104,0.00285534368798837,2018-08-06 11:07:35,0.00289305673913043,"RestingBaseline"
105,0.00285605245436335,2018-08-06 11:07:36,0.002885835,"RestingBaseline"
106,0.00285688425673467,2018-08-06 11:07:37,0.00332055513043478,"RestingBaseline"
107,0.00285780835226777,2018-08-06 11:07:38,0.00312372218181818,"RestingBaseline"
108,0.00285883637019242,2018-08-06 11:07:39,0.00269201695652174,"RestingBaseline"
109,0.00285996181952899,2018-08-06 11:07:40,0.00278932518181818,"RestingBaseline"
110,0.00286118180672947,2018-08-06 11:07:41,0.00263995526086957,"RestingBaseline"
111,0.00286252095378086,2018-08-06 11:07:42,0.00255693252173913,"RestingBaseline"
112,0.0028639479613506,2018-08-06 11:07:43,0.00243941560869565,"RestingBaseline"
113,0.00286545574261031,2018-08-06 11:07:44,0.00270117308695652,"RestingBaseline"
114,0.00286703545849515,2018-08-06 11:07:45,0.00267470086956522,"RestingBaseline"
115,0.00286867664483524,2018-08-06 11:07:46,0.00295162486956522,"RestingBaseline"
116,0.00287033033834062,2018-08-06 11:07:47,0.00254379386363636,"RestingBaseline"
117,0.00287198271620235,2018-08-06 11:07:48,0.00390504381818182,"RestingBaseline"
118,0.00287369788345304,2018-08-06 11:07:49,0.00302123317391304,"RestingBaseline"
119,0.00287546680285186,2018-08-06 11:07:50,0.00250127017391304,"RestingBaseline"
120,0.00287712632720427,2018-08-06 11:07:51,0.0027791559,"RestingBaseline"
121,0.00287874637380769,2018-08-06 11:07:52,0.00293227663636364,"RestingBaseline"
122,0.0028804754872518,2018-08-06 11:07:53,0.00292968343478261,"RestingBaseline"
123,0.0028822311539518,2018-08-06 11:07:54,0.00292969434782609,"RestingBaseline"
124,0.00288393334946509,2018-08-06 11:07:55,0.002809922,"RestingBaseline"
125,0.00288558016467974,2018-08-06 11:07:56,0.00259427413636364,"RestingBaseline"
126,0.00288724401793785,2018-08-06 11:07:57,0.00278779891304348,"RestingBaseline"
127,0.00288888518000581,2018-08-06 11:07:58,0.00318363368181818,"RestingBaseline"
128,0.00289050075031787,2018-08-06 11:07:59,0.00291645813043478,"RestingBaseline"
