SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2018,07,18,38424442,192,System,Diagnosis,0,Self Test Event - Results: Current battery level (%) 0 (UNTESTED) Breathing Sensor Test Result 0 (UNTESTED) Accelerometer Test Result 1 (PASS) Logging Memory Test Result 1 (PASS) Bluetooth Module Test Result 0 (UNTESTED) Apple Authentication Test Result 0 (UNTESTED) Reserved for Test 6 0 (UNTESTED) Reserved for Test 7 0 (UNTESTED) Reserved for Test 8 0 (UNTESTED) Reserved for Test 9 0 (UNTESTED) 
0,2018,07,18,38428069,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2018,07,18,38434070,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,18,38435069,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,07,18,38442070,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,18,38443069,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,07,18,38460070,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,18,38461069,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,07,18,38472070,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,18,38473069,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,07,18,38478070,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,18,38479069,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,07,18,38482070,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,18,38483069,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,07,18,38484070,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,18,38485069,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,07,18,38494070,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,18,38498069,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,07,18,38502070,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,18,38503069,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,07,18,38562070,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,18,38563069,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,07,18,38575070,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,18,38576069,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,07,18,38580857,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,18,38581069,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,07,18,38582070,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,18,38583069,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,07,18,38637019,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,18,38637031,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,18,38637727,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,18,38638173,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,18,38641005,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
