Time,Timestamp,X,Y,Type
3.156,Mon Jun 18 11:45:18.272 2018,1019,1063, 1
3.299,Mon Jun 18 11:45:18.415 2018,1019,1063, 2
3.331,Mon Jun 18 11:45:18.447 2018,1018,1063, 0
3.411,Mon Jun 18 11:45:18.527 2018,1017,1063, 0
3.419,Mon Jun 18 11:45:18.535 2018,1016,1063, 0
3.435,Mon Jun 18 11:45:18.551 2018,1015,1063, 0
3.451,Mon Jun 18 11:45:18.566 2018,1014,1063, 0
3.475,Mon Jun 18 11:45:18.591 2018,1014,1063, 0
3.483,Mon Jun 18 11:45:18.599 2018,1013,1063, 0
3.491,Mon Jun 18 11:45:18.607 2018,1012,1063, 0
3.499,Mon Jun 18 11:45:18.615 2018,1012,1063, 0
3.507,Mon Jun 18 11:45:18.623 2018,1011,1063, 0
3.515,Mon Jun 18 11:45:18.631 2018,1011,1062, 0
3.523,Mon Jun 18 11:45:18.639 2018,1010,1061, 0
3.531,Mon Jun 18 11:45:18.647 2018,1010,1060, 0
3.539,Mon Jun 18 11:45:18.655 2018,1009,1059, 0
3.547,Mon Jun 18 11:45:18.663 2018,1009,1058, 0
3.555,Mon Jun 18 11:45:18.671 2018,1009,1057, 0
3.563,Mon Jun 18 11:45:18.679 2018,1008,1056, 0
3.571,Mon Jun 18 11:45:18.687 2018,1008,1054, 0
3.579,Mon Jun 18 11:45:18.695 2018,1007,1050, 0
3.587,Mon Jun 18 11:45:18.703 2018,1006,1046, 0
3.595,Mon Jun 18 11:45:18.711 2018,1005,1041, 0
3.603,Mon Jun 18 11:45:18.719 2018,1004,1033, 0
3.611,Mon Jun 18 11:45:18.727 2018,1002,1022, 0
3.619,Mon Jun 18 11:45:18.735 2018,999,1010, 0
3.627,Mon Jun 18 11:45:18.743 2018,996,992, 0
3.635,Mon Jun 18 11:45:18.750 2018,992,969, 0
3.643,Mon Jun 18 11:45:18.758 2018,986,938, 0
3.651,Mon Jun 18 11:45:18.766 2018,979,902, 0
3.659,Mon Jun 18 11:45:18.775 2018,969,858, 0
3.667,Mon Jun 18 11:45:18.783 2018,956,798, 0
3.675,Mon Jun 18 11:45:18.791 2018,945,738, 0
3.683,Mon Jun 18 11:45:18.799 2018,931,674, 0
3.691,Mon Jun 18 11:45:18.807 2018,917,614, 0
3.699,Mon Jun 18 11:45:18.815 2018,904,561, 0
3.707,Mon Jun 18 11:45:18.823 2018,894,513, 0
3.715,Mon Jun 18 11:45:18.831 2018,885,481, 0
3.723,Mon Jun 18 11:45:18.839 2018,877,452, 0
3.731,Mon Jun 18 11:45:18.847 2018,870,431, 0
3.739,Mon Jun 18 11:45:18.855 2018,864,416, 0
3.747,Mon Jun 18 11:45:18.863 2018,859,404, 0
3.755,Mon Jun 18 11:45:18.871 2018,855,395, 0
3.763,Mon Jun 18 11:45:18.879 2018,851,390, 0
3.771,Mon Jun 18 11:45:18.887 2018,847,386, 0
3.779,Mon Jun 18 11:45:18.895 2018,842,382, 0
3.787,Mon Jun 18 11:45:18.902 2018,837,380, 0
3.795,Mon Jun 18 11:45:18.910 2018,832,379, 0
3.803,Mon Jun 18 11:45:18.918 2018,824,377, 0
3.811,Mon Jun 18 11:45:18.927 2018,816,376, 0
3.819,Mon Jun 18 11:45:18.935 2018,805,374, 0
3.827,Mon Jun 18 11:45:18.943 2018,793,374, 0
3.835,Mon Jun 18 11:45:18.951 2018,775,373, 0
3.843,Mon Jun 18 11:45:18.959 2018,757,373, 0
3.851,Mon Jun 18 11:45:18.967 2018,739,371, 0
3.859,Mon Jun 18 11:45:18.975 2018,721,368, 0
3.867,Mon Jun 18 11:45:18.983 2018,701,364, 0
3.875,Mon Jun 18 11:45:18.991 2018,681,359, 0
3.883,Mon Jun 18 11:45:18.999 2018,661,356, 0
3.891,Mon Jun 18 11:45:19.007 2018,632,350, 0
3.899,Mon Jun 18 11:45:19.015 2018,608,345, 0
3.907,Mon Jun 18 11:45:19.023 2018,584,339, 0
3.915,Mon Jun 18 11:45:19.031 2018,561,336, 0
3.923,Mon Jun 18 11:45:19.039 2018,538,332, 0
3.931,Mon Jun 18 11:45:19.047 2018,515,329, 0
3.939,Mon Jun 18 11:45:19.055 2018,493,327, 0
3.947,Mon Jun 18 11:45:19.063 2018,473,325, 0
3.955,Mon Jun 18 11:45:19.071 2018,450,322, 0
3.963,Mon Jun 18 11:45:19.078 2018,434,318, 0
3.971,Mon Jun 18 11:45:19.086 2018,420,317, 0
3.979,Mon Jun 18 11:45:19.094 2018,406,314, 0
3.987,Mon Jun 18 11:45:19.102 2018,393,311, 0
3.995,Mon Jun 18 11:45:19.110 2018,381,308, 0
4.003,Mon Jun 18 11:45:19.119 2018,368,304, 0
4.011,Mon Jun 18 11:45:19.127 2018,356,301, 0
4.019,Mon Jun 18 11:45:19.135 2018,340,300, 0
4.027,Mon Jun 18 11:45:19.143 2018,325,296, 0
4.035,Mon Jun 18 11:45:19.151 2018,311,293, 0
4.043,Mon Jun 18 11:45:19.159 2018,299,290, 0
4.051,Mon Jun 18 11:45:19.167 2018,286,289, 0
4.059,Mon Jun 18 11:45:19.175 2018,274,286, 0
4.067,Mon Jun 18 11:45:19.183 2018,262,284, 0
4.075,Mon Jun 18 11:45:19.191 2018,249,283, 0
4.083,Mon Jun 18 11:45:19.199 2018,239,281, 0
4.091,Mon Jun 18 11:45:19.207 2018,231,280, 0
4.099,Mon Jun 18 11:45:19.215 2018,224,278, 0
4.107,Mon Jun 18 11:45:19.222 2018,220,277, 0
4.115,Mon Jun 18 11:45:19.231 2018,215,276, 0
4.123,Mon Jun 18 11:45:19.238 2018,213,276, 0
4.179,Mon Jun 18 11:45:19.295 2018,211,276, 0
4.187,Mon Jun 18 11:45:19.303 2018,210,276, 0
4.195,Mon Jun 18 11:45:19.311 2018,209,276, 0
4.203,Mon Jun 18 11:45:19.319 2018,208,278, 0
4.211,Mon Jun 18 11:45:19.327 2018,207,282, 0
4.219,Mon Jun 18 11:45:19.335 2018,205,287, 0
4.227,Mon Jun 18 11:45:19.343 2018,201,292, 0
4.235,Mon Jun 18 11:45:19.351 2018,197,298, 0
4.243,Mon Jun 18 11:45:19.359 2018,193,303, 0
4.251,Mon Jun 18 11:45:19.367 2018,189,308, 0
4.259,Mon Jun 18 11:45:19.374 2018,185,313, 0
4.267,Mon Jun 18 11:45:19.383 2018,179,321, 0
4.275,Mon Jun 18 11:45:19.390 2018,174,328, 0
4.283,Mon Jun 18 11:45:19.398 2018,170,333, 0
4.291,Mon Jun 18 11:45:19.406 2018,164,338, 0
4.299,Mon Jun 18 11:45:19.414 2018,161,342, 0
4.307,Mon Jun 18 11:45:19.422 2018,159,344, 0
4.315,Mon Jun 18 11:45:19.430 2018,157,346, 0
4.323,Mon Jun 18 11:45:19.439 2018,155,348, 0
4.331,Mon Jun 18 11:45:19.447 2018,154,349, 0
4.339,Mon Jun 18 11:45:19.455 2018,152,351, 0
4.347,Mon Jun 18 11:45:19.463 2018,149,354, 0
4.355,Mon Jun 18 11:45:19.471 2018,146,358, 0
4.363,Mon Jun 18 11:45:19.479 2018,142,363, 0
4.371,Mon Jun 18 11:45:19.487 2018,137,368, 0
4.379,Mon Jun 18 11:45:19.495 2018,131,374, 0
4.387,Mon Jun 18 11:45:19.503 2018,126,379, 0
4.395,Mon Jun 18 11:45:19.511 2018,122,383, 0
4.403,Mon Jun 18 11:45:19.519 2018,119,386, 0
4.411,Mon Jun 18 11:45:19.527 2018,117,388, 0
4.419,Mon Jun 18 11:45:19.535 2018,116,390, 0
4.427,Mon Jun 18 11:45:19.543 2018,115,393, 0
4.435,Mon Jun 18 11:45:19.551 2018,114,395, 0
4.443,Mon Jun 18 11:45:19.559 2018,113,397, 0
4.451,Mon Jun 18 11:45:19.567 2018,112,399, 0
4.459,Mon Jun 18 11:45:19.575 2018,112,401, 0
4.467,Mon Jun 18 11:45:19.583 2018,112,401, 0
4.483,Mon Jun 18 11:45:19.598 2018,112,402, 0
4.507,Mon Jun 18 11:45:19.623 2018,112,403, 0
4.515,Mon Jun 18 11:45:19.631 2018,112,404, 0
4.523,Mon Jun 18 11:45:19.639 2018,112,405, 0
4.531,Mon Jun 18 11:45:19.647 2018,111,407, 0
4.539,Mon Jun 18 11:45:19.655 2018,111,408, 0
4.547,Mon Jun 18 11:45:19.663 2018,111,409, 0
4.555,Mon Jun 18 11:45:19.671 2018,111,410, 0
4.563,Mon Jun 18 11:45:19.679 2018,111,411, 0
