Time,Timestamp,X,Y,Type
218.939,Tue Jul 17 13:53:14.682 2018,1127,546, 0
218.946,Tue Jul 17 13:53:14.689 2018,1130,545, 0
218.954,Tue Jul 17 13:53:14.697 2018,1133,543, 0
218.962,Tue Jul 17 13:53:14.705 2018,1139,539, 0
218.97,Tue Jul 17 13:53:14.713 2018,1147,533, 0
218.978,Tue Jul 17 13:53:14.721 2018,1160,528, 0
218.993,Tue Jul 17 13:53:14.737 2018,1174,522, 0
218.996,Tue Jul 17 13:53:14.739 2018,1186,517, 0
219.002,Tue Jul 17 13:53:14.745 2018,1197,513, 0
219.01,Tue Jul 17 13:53:14.753 2018,1208,509, 0
219.018,Tue Jul 17 13:53:14.761 2018,1218,507, 0
219.039,Tue Jul 17 13:53:14.782 2018,1237,503, 0
219.042,Tue Jul 17 13:53:14.785 2018,1247,501, 0
219.05,Tue Jul 17 13:53:14.793 2018,1256,499, 0
219.058,Tue Jul 17 13:53:14.801 2018,1266,497, 0
219.066,Tue Jul 17 13:53:14.809 2018,1277,493, 0
219.074,Tue Jul 17 13:53:14.817 2018,1288,490, 0
219.082,Tue Jul 17 13:53:14.825 2018,1300,488, 0
219.09,Tue Jul 17 13:53:14.833 2018,1315,484, 0
219.098,Tue Jul 17 13:53:14.841 2018,1334,480, 0
219.106,Tue Jul 17 13:53:14.849 2018,1355,476, 0
219.114,Tue Jul 17 13:53:14.857 2018,1376,470, 0
219.122,Tue Jul 17 13:53:14.865 2018,1403,464, 0
219.13,Tue Jul 17 13:53:14.873 2018,1430,458, 0
219.138,Tue Jul 17 13:53:14.881 2018,1457,452, 0
219.146,Tue Jul 17 13:53:14.889 2018,1492,443, 0
219.154,Tue Jul 17 13:53:14.898 2018,1526,436, 0
219.162,Tue Jul 17 13:53:14.906 2018,1558,429, 0
219.25,Tue Jul 17 13:53:14.993 2018,2056,319, 0
219.253,Tue Jul 17 13:53:14.996 2018,1978,304, 0
219.258,Tue Jul 17 13:53:15.001 2018,1992,287, 0
219.266,Tue Jul 17 13:53:15.009 2018,1986,270, 0
219.274,Tue Jul 17 13:53:15.017 2018,1984,252, 0
219.282,Tue Jul 17 13:53:15.025 2018,1984,233, 0
