SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2018,09,06,46620430,192,System,Unknown,0,Unsupported additional data : 00:00:01:FF:00:00:00:00:00:00
0,2018,09,06,46623262,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,09,06,46624054,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,09,06,46631164,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,09,06,46631175,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,09,06,46631630,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,09,06,46632055,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,09,06,46632124,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,09,06,46632585,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,09,06,46632837,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,09,06,46632871,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,09,06,46632873,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,09,06,46633054,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,09,06,46648292,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,09,06,46653054,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,09,06,46654054,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,09,06,46658055,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,09,06,46659056,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,09,06,46660054,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,09,06,46660055,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,09,06,46661055,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,09,06,46677056,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,09,06,46678054,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,09,06,46681055,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,09,06,46682054,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,09,06,46694055,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,09,06,46694170,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,09,06,46696333,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,09,06,46697054,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,09,06,46706262,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,09,06,46706517,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,09,06,46707038,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,09,06,46707053,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,09,06,46707151,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,09,06,46707231,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,09,06,46708056,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,09,06,46709054,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,09,06,46710054,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,09,06,46711054,4416,Physiological,Unknown,0,Unsupported additional data : 73:00
0,2018,09,06,46714055,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,09,06,46718055,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,09,06,46719053,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,09,06,46720847,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,09,06,46721054,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,09,06,46731681,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,09,06,46732055,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,09,06,46732056,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,09,06,46733054,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,09,06,46742650,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,09,06,46743054,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,09,06,46743055,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,09,06,46744055,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,09,06,46745054,4352,Physiological,Unknown,0,Unsupported additional data : AE:01:8E:FF
0,2018,09,06,46747653,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,09,06,46748054,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,09,06,46758181,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,09,06,46759054,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,09,06,46759309,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
