SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2018,06,28,38385446,192,System,Diagnosis,0,Self Test Event - Results: Current battery level (%) 0 (UNTESTED) Breathing Sensor Test Result 0 (UNTESTED) Accelerometer Test Result 1 (PASS) Logging Memory Test Result 1 (PASS) Bluetooth Module Test Result 0 (UNTESTED) Apple Authentication Test Result 0 (UNTESTED) Reserved for Test 6 0 (UNTESTED) Reserved for Test 7 0 (UNTESTED) Reserved for Test 8 0 (UNTESTED) Reserved for Test 9 0 (UNTESTED) 
0,2018,06,28,38386072,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,28,38387071,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,06,28,38391072,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,28,38394070,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,06,28,38399071,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2018,06,28,38408072,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,28,38409071,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,06,28,38413072,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,28,38414071,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,06,28,38414072,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,28,38415071,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,06,28,38424072,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,28,38429071,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,06,28,38432072,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,28,38433071,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,06,28,38434071,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,28,38436071,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,06,28,38439072,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,28,38440071,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,06,28,38441071,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,28,38443071,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,06,28,38449072,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,28,38450071,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,06,28,38450072,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,28,38451071,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,06,28,38451071,4416,Physiological,DashAlgorithm,0,40 Yard Dash Test Detected - Activity 0.55g
0,2018,06,28,38454111,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
