SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2018,07,17,48957439,192,System,Diagnosis,0,Self Test Event - Results: Current battery level (%) 0 (UNTESTED) Breathing Sensor Test Result 0 (UNTESTED) Accelerometer Test Result 1 (PASS) Logging Memory Test Result 1 (PASS) Bluetooth Module Test Result 0 (UNTESTED) Apple Authentication Test Result 0 (UNTESTED) Reserved for Test 6 0 (UNTESTED) Reserved for Test 7 0 (UNTESTED) Reserved for Test 8 0 (UNTESTED) Reserved for Test 9 0 (UNTESTED) 
0,2018,07,17,48959065,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,17,48960064,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,07,17,48961065,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,17,48963064,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,07,17,48963425,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,17,48964064,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,07,17,48968826,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,17,48973064,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,07,17,48980066,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,17,48981065,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,07,17,48983065,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,17,48984065,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,07,17,48987066,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,17,48988065,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,07,17,48998065,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,17,49000065,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,07,17,49005065,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,17,49006065,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,07,17,49015066,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,17,49016065,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,07,17,49034066,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,17,49035065,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,07,17,49053066,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,17,49054066,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,07,17,49069066,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,07,17,49070066,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,07,17,49076067,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,07,17,49077065,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,07,17,49082067,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
