"Time","NR_Perspiration","CovertedTime","Perspiration","Session"
3,0.00584717813087619,2018-07-19 10:44:36,0.00635424428571429,"RestingBaseline"
4,0.00585375044362753,2018-07-19 10:44:37,0.00641908,"RestingBaseline"
5,0.00586060457101489,2018-07-19 10:44:38,0.0067268235,"RestingBaseline"
6,0.00586769627852857,2018-07-19 10:44:39,0.00550149075,"RestingBaseline"
7,0.00587415187871219,2018-07-19 10:44:40,0.00512696185714286,"RestingBaseline"
8,0.0058804479067306,2018-07-19 10:44:41,0.0054007935,"RestingBaseline"
9,0.00588704646024537,2018-07-19 10:44:42,0.00609002875,"RestingBaseline"
10,0.00589359223278318,2018-07-19 10:44:43,0.006303453,"RestingBaseline"
11,0.00589975365521075,2018-07-19 10:44:44,0.00663820085714286,"RestingBaseline"
12,0.00590559453420905,2018-07-19 10:44:45,0.00620060428571429,"RestingBaseline"
13,0.00591202380237508,2018-07-19 10:44:46,0.005429667625,"RestingBaseline"
14,0.00591869113088715,2018-07-19 10:44:47,0.00546038114285714,"RestingBaseline"
15,0.00592566454560206,2018-07-19 10:44:48,0.006239145,"RestingBaseline"
16,0.00593296095170185,2018-07-19 10:44:49,0.005512695,"RestingBaseline"
17,0.00594058995455963,2018-07-19 10:44:50,0.005945535875,"RestingBaseline"
18,0.00594849111102682,2018-07-19 10:44:51,0.00551164585714286,"RestingBaseline"
19,0.00595658219728567,2018-07-19 10:44:52,0.005532883,"RestingBaseline"
20,0.00596472523757704,2018-07-19 10:44:53,0.00530763171428571,"RestingBaseline"
21,0.00597275684201528,2018-07-19 10:44:54,0.005453141375,"RestingBaseline"
22,0.00598051254130547,2018-07-19 10:44:55,0.00654606542857143,"RestingBaseline"
23,0.00598781373314609,2018-07-19 10:44:56,0.008041608,"RestingBaseline"
24,0.00599455222102476,2018-07-19 10:44:57,0.007313963,"RestingBaseline"
25,0.00600099104138994,2018-07-19 10:44:58,0.00578848755555556,"RestingBaseline"
26,0.00600668711273463,2018-07-19 10:44:59,0.006777104,"RestingBaseline"
27,0.00601133895808599,2018-07-19 10:45:00,0.00636441925,"RestingBaseline"
28,0.00601543952535001,2018-07-19 10:45:01,0.00672756042857143,"RestingBaseline"
29,0.00601907128375159,2018-07-19 10:45:02,0.0054533545,"RestingBaseline"
30,0.00602236230116931,2018-07-19 10:45:03,0.004883892,"RestingBaseline"
31,0.00602539572384418,2018-07-19 10:45:04,0.006068475,"RestingBaseline"
32,0.00602825037648906,2018-07-19 10:45:05,0.00647231057142857,"RestingBaseline"
33,0.00603095133790451,2018-07-19 10:45:06,0.006234328625,"RestingBaseline"
34,0.00603349943920547,2018-07-19 10:45:07,0.006190052,"RestingBaseline"
35,0.00603584349410215,2018-07-19 10:45:08,0.005960914875,"RestingBaseline"
36,0.00603792024505538,2018-07-19 10:45:09,0.00611600085714286,"RestingBaseline"
37,0.00603961897699134,2018-07-19 10:45:10,0.005832751,"RestingBaseline"
38,0.0060409055005527,2018-07-19 10:45:11,0.006770113,"RestingBaseline"
