SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2018,08,06,58135421,192,System,Diagnosis,0,Self Test Event - Results: Current battery level (%) 0 (UNTESTED) Breathing Sensor Test Result 0 (UNTESTED) Accelerometer Test Result 1 (PASS) Logging Memory Test Result 1 (PASS) Bluetooth Module Test Result 0 (UNTESTED) Apple Authentication Test Result 0 (UNTESTED) Reserved for Test 6 0 (UNTESTED) Reserved for Test 7 0 (UNTESTED) Reserved for Test 8 0 (UNTESTED) Reserved for Test 9 0 (UNTESTED) 
0,2018,08,06,58150927,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,06,58151046,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,08,06,58157047,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,06,58158046,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,08,06,58160047,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,06,58161046,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,08,06,58161047,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,06,58162046,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,08,06,58164047,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,06,58166047,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,06,58167146,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,06,58167506,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,06,58173047,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,06,58176046,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,08,06,58178047,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,06,58179046,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,08,06,58181047,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,06,58184046,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,08,06,58189046,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2018,08,06,58191782,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,06,58192046,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,08,06,58193534,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,06,58193774,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,06,58196222,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,06,58197642,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,06,58199034,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,06,58200046,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,08,06,58205046,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2018,08,06,58226047,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,06,58227046,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,08,06,58230738,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,06,58231046,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,08,06,58236046,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2018,08,06,58248046,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2018,08,06,58253046,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2018,08,06,58263178,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,06,58264046,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,08,06,58264594,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,06,58265046,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,08,06,58299046,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,06,58299046,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,08,06,58299047,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,06,58299546,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,06,58299547,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,06,58300046,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,08,06,58300046,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,06,58300546,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,06,58300547,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,06,58301046,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,06,58303046,4416,Physiological,DashAlgorithm,0,40 Yard Dash Test Detected - Activity 0.43g
0,2018,08,06,58306546,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,06,58306547,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,06,58307046,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,06,58307046,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,08,06,58307047,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,06,58308046,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,08,06,58308046,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,06,58308546,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,06,58308547,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,06,58309046,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,06,58309046,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,08,06,58309046,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,06,58309047,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
