Time,HR,BR,SkinTemp,Posture,Activity,PeakAccel,BatteryVolts,BatteryLevel,BRAmplitude,BRNoise,BRConfidence,ECGAmplitude,ECGNoise,HRConfidence,HRV,SystemConfidence,GSR,ROGState,ROGTime,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak,DeviceTemp,StatusInfo,LinkQuality,RSSI,TxPower,CoreTemp,AuxADC1,AuxADC2,AuxADC3
03/07/2018 15:31:50.447,65,8.1,-3276.8,94,0.39,1.15,4.169,94,5798.000,65535.000,255,0.000000,0.000880,0,65535,0,65535,1,2,-0.16,0.68,0.33,1.60,-0.66,0.33,21.4,528,255,-128,-128,6553.5,413,421,514
03/07/2018 15:31:51.447,65,8.1,-3276.8,101,0.54,1.36,4.169,94,5162.000,65535.000,255,0.000000,0.003880,0,65535,0,65535,1,3,-0.19,1.63,0.38,1.72,-0.03,0.62,21.4,531,255,-128,-128,6553.5,413,421,513
03/07/2018 15:31:52.447,65,7.3,-3276.8,-97,0.21,0.27,4.169,94,4529.000,65535.000,255,0.006140,0.002440,0,65535,0,65535,0,0,0.02,0.10,0.93,1.00,0.20,0.22,21.4,531,255,-128,-128,6553.5,403,413,503
03/07/2018 15:31:53.447,65,7.3,-3276.8,-96,0.11,0.15,4.169,94,3903.000,65535.000,255,0.006140,0.001940,0,65535,0,65535,0,0,0.03,0.13,0.92,1.02,0.19,0.24,21.4,531,255,-128,-128,6553.5,414,421,513
03/07/2018 15:31:54.447,65,6.6,-3276.8,-99,0.31,0.73,4.169,94,3398.000,65535.000,255,0.006140,0.007920,0,65535,0,65535,0,0,-0.14,0.57,0.34,1.66,-0.33,0.80,21.4,531,255,-128,-128,6553.5,413,421,513
03/07/2018 15:31:55.447,65,6.6,-3276.8,103,0.55,0.72,4.169,94,2938.000,65535.000,255,0.006140,0.006260,0,65535,0,65535,0,0,0.01,0.38,0.38,0.90,-0.59,-0.18,21.4,531,255,-128,-128,6553.5,414,420,513
03/07/2018 15:31:56.447,65,6.9,-3276.8,103,0.44,0.67,4.169,94,2554.000,65535.000,255,0.006140,0.007800,0,65535,0,65535,0,0,0.04,0.36,0.31,1.37,-0.95,-0.36,21.4,531,255,-128,-128,6553.5,414,420,513
03/07/2018 15:31:57.447,0,6.9,-3276.8,89,0.67,1.12,4.169,94,2203.000,65535.000,255,0.000800,0.009820,0,65535,0,65535,0,0,-1.00,0.74,-0.02,1.81,-0.97,0.38,21.4,531,255,-128,-128,6553.5,414,421,512
03/07/2018 15:31:58.447,0,7.2,-3276.8,75,0.56,1.53,4.169,94,1923.000,65535.000,255,0.000800,0.011540,0,65535,0,65535,0,0,-1.45,0.36,-0.14,1.62,-0.72,0.60,21.4,531,255,-128,-128,6553.5,413,421,513
03/07/2018 15:31:59.447,0,7.2,-3276.8,-79,0.72,1.95,4.169,94,1656.000,65535.000,255,0.000800,0.009840,0,65535,0,65535,0,0,-1.01,0.33,-0.20,1.22,-0.30,2.09,21.4,531,255,-128,-128,6553.5,414,422,514
03/07/2018 15:32:00.447,0,7.5,-3276.8,-83,1.22,3.09,4.169,94,1440.000,65535.000,255,0.000800,0.015940,0,65535,0,65535,0,0,-2.02,2.08,-2.93,1.72,-0.12,1.95,21.4,531,255,-128,-128,6553.5,414,420,513
03/07/2018 15:32:01.447,62,7.5,-3276.8,-57,0.85,1.66,4.169,94,1249.000,65535.000,255,0.000800,0.015720,0,65535,0,65535,0,1,-1.80,0.16,-1.42,1.36,-0.30,1.22,21.4,528,255,-128,-128,6553.5,411,423,513
03/07/2018 15:32:02.447,80,7.8,-3276.8,-44,0.84,1.43,4.169,94,1095.000,65535.000,255,0.054200,0.015440,0,65535,0,65535,1,0,-1.78,0.62,-1.22,0.44,-0.14,0.83,21.4,528,255,-128,-128,6553.5,413,420,514
03/07/2018 15:32:03.447,89,7.8,-3276.8,-31,0.51,1.20,4.169,94,979.000,65535.000,255,0.054200,0.014680,0,65535,0,65535,1,1,-1.45,-0.46,-1.01,0.39,-0.69,1.62,21.4,528,255,-128,-128,6553.5,411,417,512
03/07/2018 15:32:04.447,93,8.1,-3276.8,-29,0.22,1.21,4.169,94,890.000,65535.000,255,0.054200,0.017720,0,65535,0,65535,1,2,-1.78,-0.10,-1.16,0.16,-0.38,1.73,21.4,528,255,-128,-128,6553.5,414,420,513
03/07/2018 15:32:05.447,95,8.1,-3276.8,-26,0.37,0.66,4.169,94,786.000,65535.000,255,0.054200,0.014440,0,65535,0,65535,1,3,-1.53,-0.10,-0.93,0.26,-0.08,0.61,21.4,528,255,-128,-128,6553.5,414,421,514
03/07/2018 15:32:06.447,96,8.4,-3276.8,-21,0.27,1.86,4.169,94,710.000,65535.000,255,0.055060,0.013380,0,65535,0,65535,1,4,-2.45,0.01,-1.27,0.74,-1.68,2.42,21.4,528,255,-128,-128,6553.5,410,417,512
03/07/2018 15:32:07.447,96,8.4,-3276.8,-22,0.53,1.12,4.169,94,674.000,65535.000,255,0.055060,0.013940,0,65535,0,65535,1,5,-2.09,-0.36,-0.62,0.22,-0.68,1.18,21.4,528,255,-128,-128,6553.5,414,422,513
03/07/2018 15:32:08.447,97,8.7,-3276.8,-18,0.29,0.79,4.169,94,600.000,65535.000,255,0.055060,0.012960,0,65535,0,65535,1,6,-1.66,-0.37,-0.54,0.12,-0.30,0.65,21.4,528,255,-128,-128,6553.5,413,418,512
03/07/2018 15:32:09.447,97,8.7,-3276.8,-12,0.15,0.25,4.169,94,601.000,65535.000,255,0.055060,0.007380,0,65535,0,65535,1,7,-1.08,-0.97,-0.12,0.03,0.00,0.19,21.4,531,255,-128,-128,6553.5,405,412,501
03/07/2018 15:32:10.447,97,9.9,-3276.8,-9,0.07,0.10,4.169,94,547.000,65535.000,255,0.018240,0.005940,0,65535,0,65535,1,8,-1.01,-0.96,-0.16,-0.02,0.03,0.16,21.4,528,255,-128,-128,6553.5,414,421,513
03/07/2018 15:32:11.447,97,9.9,-3276.8,-8,0.04,0.08,4.169,94,492.000,65535.000,255,0.018240,0.004420,0,65535,0,65535,1,9,-1.00,-0.97,-0.18,-0.08,0.02,0.16,21.4,528,255,-128,-128,6553.5,414,420,512
03/07/2018 15:32:12.447,97,11.0,-3276.8,-8,0.17,1.00,4.169,94,439.000,65535.000,255,0.018240,0.003500,0,65535,0,65535,1,10,-1.53,0.06,-0.53,0.18,-0.59,0.79,21.4,531,255,-128,-128,6553.5,412,417,512
03/07/2018 15:32:13.447,97,11.0,-3276.8,-34,0.95,2.22,4.168,94,431.000,65535.000,255,0.018240,0.003900,0,65535,0,65535,0,0,-1.69,1.10,-1.44,1.37,0.03,2.53,21.5,528,255,-128,-128,6553.5,413,420,513
03/07/2018 15:32:14.447,97,12.0,-3276.8,-43,0.78,2.14,4.168,94,395.000,65535.000,255,0.018240,0.004220,0,65535,0,65535,1,0,-2.42,0.43,-1.22,1.00,-1.22,1.49,21.6,528,255,-128,-128,6553.5,414,420,513
03/07/2018 15:32:15.447,98,12.0,-3276.8,-6,1.05,2.02,4.168,94,364.000,65535.000,255,0.018240,0.005860,0,65535,0,65535,1,1,-2.03,0.66,-0.87,1.61,-1.43,0.24,21.6,528,255,-128,-128,6553.5,413,421,514
03/07/2018 15:32:16.447,99,12.9,-3276.8,61,1.37,4.27,4.168,94,328.000,65535.000,255,0.018240,0.008060,0,65535,0,65535,1,2,-4.79,1.74,-1.38,1.54,-2.38,1.44,21.6,528,255,-128,-128,6553.5,414,422,514
03/07/2018 15:32:17.447,100,12.9,-3276.8,65,1.85,4.01,4.168,94,287.000,65535.000,255,0.018240,0.008060,0,65535,0,65535,1,3,-4.25,2.20,-4.62,0.77,-2.96,1.24,21.6,528,255,-128,-128,6553.5,395,394,492
03/07/2018 15:32:18.447,102,13.7,-3276.8,73,0.90,1.66,4.168,94,255.000,65535.000,255,0.018240,0.006220,3,65535,0,65535,1,4,-2.39,0.90,-2.27,1.95,-1.57,0.45,21.6,528,255,-128,-128,6553.5,412,416,512
03/07/2018 15:32:19.447,104,13.7,-3276.8,89,0.99,1.33,4.168,94,249.000,65535.000,255,0.018240,0.005120,4,65535,0,65535,1,5,-0.21,0.95,0.15,1.46,-0.50,0.31,21.6,528,255,-128,-128,6553.5,415,421,514
03/07/2018 15:32:20.447,106,14.3,-3276.8,111,0.63,1.57,4.168,94,240.000,65535.000,255,0.018240,0.003700,3,65535,0,65535,1,6,-0.04,0.95,-0.31,1.73,-1.18,1.37,21.6,528,255,-128,-128,6553.5,414,421,513
03/07/2018 15:32:21.447,107,14.3,-3276.8,-116,1.02,1.57,4.168,94,240.000,65535.000,255,0.018240,0.003700,3,65535,0,65535,1,7,-0.04,0.95,-0.31,1.73,-1.18,1.37,21.6,528,255,-128,-128,6553.5,414,422,514
03/07/2018 15:32:22.447,108,15.0,-3276.8,-59,1.12,2.89,4.168,94,230.000,65535.000,255,0.018240,0.004600,3,65535,0,65535,1,8,-1.27,0.83,-2.15,1.30,-0.06,2.10,21.6,528,255,-128,-128,6553.5,413,419,513
03/07/2018 15:32:23.447,109,15.0,-3276.8,-15,0.75,1.34,4.168,94,239.000,65535.000,255,0.018240,0.003960,2,65535,0,65535,1,9,-1.60,-0.51,-0.81,1.01,-0.55,1.04,21.6,528,255,-128,-128,6553.5,415,421,513
03/07/2018 15:32:24.447,109,15.6,-3276.8,-5,0.34,1.31,4.168,94,259.000,65535.000,255,0.016360,0.004840,2,65535,0,65535,1,10,-1.21,-0.62,-0.69,0.31,-0.96,0.73,21.6,528,255,-128,-128,6553.5,422,428,516
