Time,Timestamp,X,Y,Type
200.296,Thu Jul 19 13:53:53.795 2018,1442,462, 0
200.303,Thu Jul 19 13:53:53.802 2018,1442,462, 0
200.311,Thu Jul 19 13:53:53.810 2018,1443,462, 0
200.319,Thu Jul 19 13:53:53.818 2018,1445,461, 0
200.327,Thu Jul 19 13:53:53.826 2018,1447,461, 0
200.335,Thu Jul 19 13:53:53.834 2018,1447,463, 0
200.343,Thu Jul 19 13:53:53.842 2018,1448,468, 0
200.351,Thu Jul 19 13:53:53.850 2018,1448,475, 0
200.359,Thu Jul 19 13:53:53.858 2018,1445,485, 0
200.367,Thu Jul 19 13:53:53.866 2018,1440,495, 0
200.375,Thu Jul 19 13:53:53.874 2018,1429,506, 0
200.383,Thu Jul 19 13:53:53.882 2018,1417,518, 0
200.391,Thu Jul 19 13:53:53.890 2018,1403,528, 0
200.399,Thu Jul 19 13:53:53.898 2018,1387,537, 0
200.407,Thu Jul 19 13:53:53.906 2018,1373,546, 0
200.415,Thu Jul 19 13:53:53.914 2018,1362,552, 0
200.423,Thu Jul 19 13:53:53.923 2018,1351,559, 0
200.431,Thu Jul 19 13:53:53.931 2018,1342,566, 0
200.439,Thu Jul 19 13:53:53.939 2018,1334,571, 0
200.447,Thu Jul 19 13:53:53.947 2018,1328,573, 0
200.455,Thu Jul 19 13:53:53.955 2018,1325,574, 0
200.479,Thu Jul 19 13:53:53.979 2018,1323,574, 0
200.495,Thu Jul 19 13:53:53.994 2018,1322,574, 0
200.503,Thu Jul 19 13:53:54.002 2018,1322,575, 0
200.511,Thu Jul 19 13:53:54.010 2018,1321,575, 0
200.519,Thu Jul 19 13:53:54.018 2018,1320,575, 0
200.527,Thu Jul 19 13:53:54.026 2018,1320,575, 0
200.535,Thu Jul 19 13:53:54.034 2018,1318,575, 0
200.543,Thu Jul 19 13:53:54.042 2018,1316,576, 0
200.551,Thu Jul 19 13:53:54.050 2018,1313,577, 0
200.559,Thu Jul 19 13:53:54.058 2018,1307,578, 0
200.567,Thu Jul 19 13:53:54.066 2018,1300,579, 0
200.575,Thu Jul 19 13:53:54.074 2018,1291,581, 0
200.583,Thu Jul 19 13:53:54.082 2018,1281,584, 0
200.591,Thu Jul 19 13:53:54.090 2018,1271,589, 0
200.599,Thu Jul 19 13:53:54.098 2018,1261,593, 0
200.607,Thu Jul 19 13:53:54.106 2018,1252,597, 0
200.615,Thu Jul 19 13:53:54.114 2018,1243,600, 0
200.623,Thu Jul 19 13:53:54.122 2018,1235,603, 0
200.631,Thu Jul 19 13:53:54.130 2018,1228,607, 0
200.639,Thu Jul 19 13:53:54.138 2018,1221,609, 0
200.647,Thu Jul 19 13:53:54.146 2018,1215,610, 0
200.655,Thu Jul 19 13:53:54.154 2018,1209,611, 0
200.663,Thu Jul 19 13:53:54.162 2018,1205,613, 0
200.671,Thu Jul 19 13:53:54.170 2018,1199,617, 0
200.679,Thu Jul 19 13:53:54.178 2018,1193,621, 0
200.687,Thu Jul 19 13:53:54.186 2018,1188,625, 0
200.695,Thu Jul 19 13:53:54.194 2018,1182,629, 0
200.703,Thu Jul 19 13:53:54.202 2018,1176,634, 0
200.711,Thu Jul 19 13:53:54.210 2018,1170,638, 0
200.719,Thu Jul 19 13:53:54.218 2018,1164,643, 0
200.727,Thu Jul 19 13:53:54.226 2018,1158,648, 0
200.735,Thu Jul 19 13:53:54.234 2018,1151,654, 0
200.743,Thu Jul 19 13:53:54.242 2018,1145,659, 0
200.751,Thu Jul 19 13:53:54.250 2018,1139,664, 0
200.759,Thu Jul 19 13:53:54.258 2018,1132,670, 0
200.767,Thu Jul 19 13:53:54.266 2018,1127,676, 0
200.775,Thu Jul 19 13:53:54.274 2018,1123,681, 0
200.783,Thu Jul 19 13:53:54.282 2018,1119,686, 0
200.791,Thu Jul 19 13:53:54.290 2018,1116,689, 0
200.799,Thu Jul 19 13:53:54.298 2018,1115,692, 0
200.807,Thu Jul 19 13:53:54.306 2018,1114,694, 0
200.815,Thu Jul 19 13:53:54.315 2018,1113,696, 0
200.823,Thu Jul 19 13:53:54.323 2018,1113,698, 0
200.831,Thu Jul 19 13:53:54.331 2018,1113,700, 0
200.839,Thu Jul 19 13:53:54.339 2018,1113,702, 0
200.847,Thu Jul 19 13:53:54.347 2018,1113,703, 0
200.855,Thu Jul 19 13:53:54.355 2018,1113,703, 0
201.127,Thu Jul 19 13:53:54.627 2018,1113,703, 1
201.159,Thu Jul 19 13:53:54.658 2018,1113,704, 0
201.271,Thu Jul 19 13:53:54.770 2018,1113,704, 2
201.471,Thu Jul 19 13:53:54.970 2018,1113,704, 0
201.479,Thu Jul 19 13:53:54.978 2018,1113,704, 0
201.487,Thu Jul 19 13:53:54.986 2018,1115,704, 0
201.495,Thu Jul 19 13:53:54.994 2018,1119,701, 0
201.503,Thu Jul 19 13:53:55.002 2018,1125,696, 0
201.511,Thu Jul 19 13:53:55.010 2018,1136,687, 0
201.519,Thu Jul 19 13:53:55.018 2018,1149,674, 0
201.527,Thu Jul 19 13:53:55.026 2018,1165,656, 0
201.535,Thu Jul 19 13:53:55.034 2018,1182,636, 0
201.543,Thu Jul 19 13:53:55.042 2018,1203,611, 0
201.551,Thu Jul 19 13:53:55.050 2018,1226,581, 0
201.559,Thu Jul 19 13:53:55.059 2018,1247,548, 0
201.567,Thu Jul 19 13:53:55.067 2018,1272,508, 0
201.575,Thu Jul 19 13:53:55.075 2018,1293,471, 0
201.583,Thu Jul 19 13:53:55.083 2018,1306,442, 0
201.591,Thu Jul 19 13:53:55.091 2018,1314,420, 0
201.599,Thu Jul 19 13:53:55.099 2018,1319,403, 0
201.607,Thu Jul 19 13:53:55.107 2018,1321,391, 0
201.615,Thu Jul 19 13:53:55.115 2018,1322,383, 0
201.623,Thu Jul 19 13:53:55.122 2018,1322,377, 0
203.911,Thu Jul 19 13:53:57.410 2018,1322,375, 0
203.919,Thu Jul 19 13:53:57.418 2018,1322,375, 0
203.935,Thu Jul 19 13:53:57.434 2018,1321,375, 0
203.943,Thu Jul 19 13:53:57.443 2018,1321,375, 0
204.087,Thu Jul 19 13:53:57.586 2018,1320,375, 0
204.095,Thu Jul 19 13:53:57.594 2018,1320,375, 0
204.103,Thu Jul 19 13:53:57.602 2018,1319,375, 0
204.111,Thu Jul 19 13:53:57.610 2018,1318,375, 0
204.119,Thu Jul 19 13:53:57.618 2018,1318,375, 0
204.127,Thu Jul 19 13:53:57.626 2018,1317,375, 0
204.135,Thu Jul 19 13:53:57.634 2018,1317,376, 0
204.143,Thu Jul 19 13:53:57.642 2018,1316,376, 0
204.151,Thu Jul 19 13:53:57.650 2018,1315,377, 0
204.159,Thu Jul 19 13:53:57.658 2018,1315,377, 0
204.167,Thu Jul 19 13:53:57.666 2018,1314,377, 0
204.175,Thu Jul 19 13:53:57.674 2018,1312,379, 0
204.183,Thu Jul 19 13:53:57.682 2018,1310,380, 0
204.191,Thu Jul 19 13:53:57.690 2018,1308,382, 0
204.199,Thu Jul 19 13:53:57.698 2018,1305,383, 0
204.207,Thu Jul 19 13:53:57.706 2018,1303,385, 0
204.215,Thu Jul 19 13:53:57.714 2018,1302,386, 0
204.223,Thu Jul 19 13:53:57.722 2018,1300,387, 0
204.231,Thu Jul 19 13:53:57.730 2018,1299,387, 0
204.239,Thu Jul 19 13:53:57.738 2018,1298,388, 0
204.247,Thu Jul 19 13:53:57.746 2018,1298,388, 0
204.255,Thu Jul 19 13:53:57.754 2018,1297,389, 0
204.263,Thu Jul 19 13:53:57.762 2018,1297,389, 0
204.271,Thu Jul 19 13:53:57.770 2018,1296,390, 0
204.279,Thu Jul 19 13:53:57.778 2018,1296,390, 0
204.287,Thu Jul 19 13:53:57.786 2018,1294,391, 0
204.295,Thu Jul 19 13:53:57.794 2018,1293,392, 0
204.303,Thu Jul 19 13:53:57.802 2018,1292,392, 0
204.311,Thu Jul 19 13:53:57.810 2018,1290,393, 0
204.319,Thu Jul 19 13:53:57.818 2018,1289,394, 0
204.327,Thu Jul 19 13:53:57.826 2018,1287,395, 0
204.335,Thu Jul 19 13:53:57.834 2018,1286,396, 0
204.343,Thu Jul 19 13:53:57.842 2018,1285,396, 0
204.351,Thu Jul 19 13:53:57.850 2018,1283,397, 0
204.359,Thu Jul 19 13:53:57.858 2018,1281,399, 0
204.367,Thu Jul 19 13:53:57.866 2018,1280,400, 0
204.375,Thu Jul 19 13:53:57.874 2018,1277,401, 0
204.383,Thu Jul 19 13:53:57.882 2018,1274,403, 0
204.391,Thu Jul 19 13:53:57.890 2018,1271,406, 0
204.399,Thu Jul 19 13:53:57.898 2018,1267,408, 0
204.407,Thu Jul 19 13:53:57.906 2018,1263,411, 0
204.415,Thu Jul 19 13:53:57.914 2018,1258,415, 0
204.423,Thu Jul 19 13:53:57.922 2018,1254,418, 0
204.431,Thu Jul 19 13:53:57.930 2018,1251,420, 0
204.439,Thu Jul 19 13:53:57.938 2018,1246,423, 0
204.447,Thu Jul 19 13:53:57.946 2018,1243,426, 0
