Time,HR,BR,SkinTemp,Posture,Activity,PeakAccel,BatteryVolts,BatteryLevel,BRAmplitude,BRNoise,BRConfidence,ECGAmplitude,ECGNoise,HRConfidence,HRV,SystemConfidence,GSR,ROGState,ROGTime,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak,DeviceTemp,StatusInfo,LinkQuality,RSSI,TxPower,CoreTemp,AuxADC1,AuxADC2,AuxADC3
22/06/2018 13:43:20.441,65,6553.5,-3276.8,90,0.12,0.20,4.185,97,0.000,65535.000,0,0.000000,0.000000,0,65535,0,65535,0,0,-0.02,0.06,1.00,1.10,-0.04,0.02,22.2,699,255,-128,-128,6553.5,414,421,498
22/06/2018 13:43:21.441,65,6553.5,-3276.8,90,0.07,0.12,4.185,97,0.000,65535.000,0,0.000000,0.000000,0,65535,0,65535,0,0,-0.01,0.06,1.02,1.09,-0.16,0.03,22.2,699,255,-128,-128,6553.5,413,421,498
22/06/2018 13:43:22.441,65,6553.5,-3276.8,90,0.04,0.08,4.185,97,0.000,65535.000,0,0.000000,0.000000,0,65535,0,65535,0,0,-0.02,0.03,1.02,1.09,-0.06,0.02,22.2,699,255,-128,-128,6553.5,414,421,499
22/06/2018 13:43:23.441,65,6553.5,-3276.8,90,0.02,0.07,4.185,97,0.000,65535.000,0,0.000000,0.000000,0,65535,0,65535,0,0,-0.02,0.06,1.01,1.10,-0.06,0.03,22.2,699,255,-128,-128,6553.5,413,421,498
22/06/2018 13:43:24.441,65,6553.5,-3276.8,90,0.03,1.55,4.185,97,0.000,65535.000,0,0.000000,0.000000,0,65535,0,65535,0,0,-0.34,0.96,0.57,2.59,-0.48,0.89,22.2,699,255,-128,-128,6553.5,414,420,499
22/06/2018 13:43:25.441,65,6553.5,-3276.8,-100,0.85,1.38,4.185,97,0.000,65535.000,0,0.000000,0.000040,0,65535,0,65535,0,0,-0.24,0.77,-0.44,1.51,-0.01,1.15,22.2,699,255,-128,-128,6553.5,414,421,498
22/06/2018 13:43:26.441,65,6553.5,-3276.8,-136,0.98,1.24,4.185,97,0.000,65535.000,0,0.000000,0.000040,0,65535,0,65535,0,0,0.32,1.01,-0.62,-0.25,-0.16,0.65,22.2,699,255,-128,-128,6553.5,414,421,499
22/06/2018 13:43:27.441,65,6553.5,-3276.8,-163,0.69,1.90,4.185,97,0.000,65535.000,0,0.000000,0.000020,0,65535,0,65535,0,0,-0.02,1.21,-0.45,2.01,-0.46,0.59,22.2,699,255,-128,-128,6553.5,414,420,499
22/06/2018 13:43:28.441,65,6553.5,-3276.8,-120,0.81,1.28,4.185,97,0.000,65535.000,0,0.000000,0.000020,0,65535,0,65535,0,0,-0.60,0.89,0.33,1.96,-0.60,1.75,22.2,699,255,-128,-128,6553.5,415,421,499
22/06/2018 13:43:29.441,65,6553.5,-3276.8,-102,0.45,0.83,4.185,97,0.000,65535.000,0,0.000000,0.000020,0,65535,0,65535,0,0,-0.37,0.18,0.69,1.20,0.30,0.69,22.2,699,255,-128,-128,6553.5,412,420,498
22/06/2018 13:43:30.441,0,6553.5,-3276.8,-89,0.39,0.69,4.185,97,0.000,65535.000,0,0.000800,0.000020,0,65535,0,65535,0,0,-0.91,0.19,0.55,1.31,0.01,0.66,22.2,699,255,-128,-128,6553.5,411,418,496
22/06/2018 13:43:31.441,0,6553.5,-3276.8,-88,0.52,2.39,4.185,97,0.000,65535.000,0,0.000800,0.000020,0,65535,0,65535,0,0,-1.24,0.84,-0.24,4.15,-0.67,1.60,22.2,699,255,-128,-128,6553.5,412,419,498
22/06/2018 13:43:32.441,0,6553.5,-3276.8,-76,0.39,0.79,4.185,97,0.000,65535.000,0,0.000800,0.000020,0,65535,0,65535,0,0,-0.90,0.00,0.45,1.72,-0.08,0.45,22.2,699,255,-128,-128,6553.5,412,419,497
22/06/2018 13:43:33.441,0,6553.5,-3276.8,-51,0.79,4.06,4.185,97,0.000,65535.000,0,0.000800,0.000020,0,65535,0,65535,0,0,-6.63,1.25,-0.03,3.96,-2.63,3.04,22.2,699,255,-128,-128,6553.5,414,418,506
22/06/2018 13:43:34.441,0,10.0,-3276.8,-49,0.71,3.93,4.185,97,0.000,65535.000,0,0.000800,0.000020,0,65535,0,65535,3,0,-1.93,0.66,-3.51,1.48,-1.30,1.04,22.2,688,255,-128,-128,6553.5,413,420,498
22/06/2018 13:43:35.441,0,10.0,-3276.8,-45,1.01,2.55,4.185,97,0.000,65535.000,0,0.000800,0.000020,0,65535,0,65535,3,1,-1.18,0.72,-2.20,1.12,-0.62,0.86,22.2,688,255,-128,-128,6553.5,414,421,498
22/06/2018 13:43:36.441,0,10.0,-3276.8,-67,0.54,1.06,4.185,97,0.000,65535.000,0,0.000800,0.000020,0,65535,0,65535,3,2,-0.89,0.50,0.60,1.65,-0.56,0.43,22.2,688,255,-128,-128,6553.5,416,425,502
22/06/2018 13:43:37.441,0,10.0,-3276.8,76,0.32,0.45,4.184,97,0.000,65535.000,0,0.000800,0.000020,0,65535,0,65535,3,3,-0.30,0.00,0.96,1.30,-0.10,0.12,22.2,688,255,-128,-128,6553.5,413,421,498
22/06/2018 13:43:38.441,0,10.0,-3276.8,-73,0.34,0.86,4.184,97,0.000,65535.000,0,0.000800,0.000020,0,65535,0,65535,3,4,-1.02,0.27,0.38,1.24,-0.62,0.46,22.2,688,255,-128,-128,6553.5,409,423,501
22/06/2018 13:43:39.441,0,10.0,-3276.8,50,0.62,1.10,4.184,97,0.000,65535.000,0,0.000800,0.000020,0,65535,0,65535,3,5,-1.26,-0.33,-0.09,1.09,-0.34,0.57,22.2,688,255,-128,-128,6553.5,414,419,498
22/06/2018 13:43:40.441,0,10.0,-3276.8,35,0.53,1.54,4.184,97,0.000,65535.000,0,0.000800,0.000020,0,65535,0,65535,3,6,-2.01,-0.14,-0.09,0.43,-0.78,0.12,22.2,688,255,-128,-128,6553.5,414,421,498
22/06/2018 13:43:41.441,0,10.0,-3276.8,40,0.44,0.79,4.184,97,0.000,65535.000,0,0.000800,0.000020,0,65535,0,65535,3,7,-1.07,-0.13,0.25,1.04,-0.43,-0.07,22.2,688,255,-128,-128,6553.5,405,412,486
22/06/2018 13:43:42.441,0,10.0,-3276.8,52,0.32,0.43,4.184,97,21848.000,65535.000,0,0.000800,0.000020,0,65535,0,65535,3,8,-0.63,-0.30,0.75,0.97,-0.42,-0.09,22.2,688,255,-128,-128,6553.5,414,421,499
22/06/2018 13:43:43.441,0,10.0,-3276.8,57,0.16,0.25,4.184,97,21462.000,65535.000,11,0.000800,0.000020,0,65535,0,65535,3,9,-0.61,-0.32,0.67,0.95,-0.33,-0.08,22.3,691,255,-128,-128,6553.5,415,420,498
22/06/2018 13:43:44.441,0,10.0,-3276.8,59,0.11,0.19,4.184,97,19727.000,65535.000,11,0.000800,0.000020,0,65535,0,65535,0,0,-0.54,-0.32,0.78,0.96,-0.37,-0.12,22.3,691,255,-128,-128,6553.5,414,421,499
22/06/2018 13:43:45.441,0,10.0,-3276.8,60,0.10,0.14,4.184,97,15926.000,65535.000,22,0.000800,0.000020,0,65535,0,65535,0,0,-0.60,-0.38,0.77,0.93,-0.36,-0.10,22.4,691,255,-128,-128,6553.5,414,420,498
22/06/2018 13:43:46.441,0,10.0,-3276.8,61,0.05,0.16,4.184,97,13845.000,65535.000,22,0.000800,0.000020,0,65535,0,65535,0,0,-0.55,-0.34,0.80,0.92,-0.33,-0.16,22.4,691,255,-128,-128,6553.5,414,420,498
22/06/2018 13:43:47.441,0,10.0,-3276.8,62,0.07,0.21,4.184,97,11123.000,65535.000,22,0.000800,0.000020,0,65535,0,65535,0,0,-0.56,-0.26,0.79,1.00,-0.46,-0.08,22.5,691,255,-128,-128,6553.5,414,420,498
22/06/2018 13:43:48.441,0,10.0,-3276.8,61,0.21,0.51,4.184,97,8632.000,65535.000,22,0.000800,0.000020,0,65535,0,65535,0,0,-0.84,0.01,0.55,1.10,-0.31,0.19,22.5,691,255,-128,-128,6553.5,414,421,498
22/06/2018 13:43:49.441,0,10.0,-3276.8,72,0.36,0.50,4.184,97,6606.000,65535.000,22,0.000800,0.000020,0,65535,0,65535,0,0,-0.43,0.07,0.81,1.12,-0.01,0.16,22.5,688,255,-128,-128,6553.5,415,421,498
22/06/2018 13:43:50.441,0,10.0,-3276.8,-72,0.18,0.79,4.184,97,5077.000,65535.000,22,0.000800,0.000020,0,65535,0,65535,3,0,-1.16,0.01,0.15,1.32,-0.24,0.32,22.5,691,255,-128,-128,6553.5,406,412,483
22/06/2018 13:43:51.441,0,10.0,-3276.8,-62,0.42,0.79,4.184,97,3958.000,65535.000,33,0.000800,0.000020,0,65535,0,65535,0,0,-1.16,0.01,0.15,1.32,-0.24,0.32,22.5,688,255,-128,-128,6553.5,414,421,498
22/06/2018 13:43:52.441,0,11.0,-3276.8,-60,0.32,0.98,4.184,97,4067.000,65535.000,33,0.000800,0.000020,0,65535,0,65535,0,1,-1.33,0.24,0.33,1.32,0.00,0.34,22.5,688,255,-128,-128,6553.5,414,421,498
22/06/2018 13:43:53.441,0,11.0,-3276.8,-59,0.15,0.80,4.184,97,6678.000,65535.000,33,0.000800,0.000020,0,65535,0,65535,0,2,-1.01,-0.13,0.38,1.28,-0.06,0.65,22.5,691,255,-128,-128,6553.5,414,420,498
22/06/2018 13:43:54.441,0,11.0,-3276.8,-54,0.18,0.33,4.184,97,6652.000,65535.000,33,0.000800,0.000020,0,65535,0,65535,0,0,-0.85,-0.32,0.62,1.15,-0.14,0.25,22.5,691,255,-128,-128,6553.5,416,424,507
