Time,HR,BR,SkinTemp,Posture,Activity,PeakAccel,BatteryVolts,BatteryLevel,BRAmplitude,BRNoise,BRConfidence,ECGAmplitude,ECGNoise,HRConfidence,HRV,SystemConfidence,GSR,ROGState,ROGTime,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak,DeviceTemp,StatusInfo,LinkQuality,RSSI,TxPower,CoreTemp,AuxADC1,AuxADC2,AuxADC3
19/06/2018 15:19:29.428,60,9.1,-3276.8,96,0.30,1.31,4.177,96,7048.000,65535.000,255,0.011584,0.001940,0,65535,0,65535,1,2,-0.61,1.49,0.44,1.80,-0.71,0.04,20.7,528,255,-128,-128,6553.5,421,425,514
19/06/2018 15:19:30.428,66,9.1,-3276.8,93,0.09,0.14,4.177,96,6186.000,65535.000,255,0.011584,0.000840,0,65535,0,65535,1,3,-0.01,0.14,0.92,1.03,-0.20,-0.16,20.7,531,255,-128,-128,6553.5,407,412,492
19/06/2018 15:19:31.428,70,9.2,-3276.8,92,0.06,0.13,4.177,96,5439.000,65535.000,255,0.000000,0.000380,0,65535,0,65535,0,0,-0.02,0.08,0.92,1.07,-0.20,-0.16,20.7,531,255,-128,-128,6553.5,413,420,513
19/06/2018 15:19:32.428,71,9.2,-3276.8,94,0.10,0.27,4.177,96,4694.000,65535.000,255,0.000000,0.000160,0,65535,0,65535,0,0,-0.01,0.30,0.73,1.09,-0.37,-0.16,20.7,531,255,-128,-128,6553.5,414,420,513
19/06/2018 15:19:33.428,71,9.3,-3276.8,97,0.17,0.36,4.177,96,4091.000,65535.000,255,0.000000,0.013860,0,65535,0,65535,0,0,0.15,0.34,0.79,1.19,-0.43,0.09,20.7,531,255,-128,-128,6553.5,414,420,513
19/06/2018 15:19:34.428,72,9.3,-3276.8,105,0.27,0.44,4.177,96,3515.000,65535.000,255,0.000000,0.019480,0,65535,0,65535,0,0,0.22,0.56,0.60,1.04,-0.18,0.18,20.7,531,255,-128,-128,6553.5,413,420,513
19/06/2018 15:19:35.428,72,9.3,-3276.8,-114,0.39,0.50,4.177,96,3053.000,65535.000,255,0.000000,0.020740,0,65535,0,65535,0,0,0.40,0.75,0.63,0.92,0.09,0.43,20.7,528,255,-128,-128,6553.5,414,421,513
19/06/2018 15:19:36.428,72,9.3,-3276.8,-121,0.28,0.39,4.177,96,2619.000,65535.000,255,0.000000,0.013120,0,65535,0,65535,0,1,0.44,0.69,0.56,0.83,0.20,0.46,20.7,528,255,-128,-128,6553.5,415,421,514
19/06/2018 15:19:37.428,72,9.3,-3276.8,-119,0.13,0.20,4.177,96,2274.000,65535.000,255,0.000000,0.006040,0,65535,0,65535,1,0,0.31,0.59,0.77,0.89,0.20,0.38,20.7,531,255,-128,-128,6553.5,413,421,513
19/06/2018 15:19:38.428,72,9.3,-3276.8,-118,0.12,1.02,4.177,96,1952.000,65535.000,255,0.000000,0.012640,0,65535,0,65535,0,0,0.24,0.92,-0.08,0.98,-0.54,0.36,20.7,531,255,-128,-128,6553.5,411,419,509
19/06/2018 15:19:39.428,0,9.4,-3276.8,118,0.88,1.30,4.176,96,1703.000,65535.000,255,0.000800,0.017420,0,65535,0,65535,0,0,-0.30,0.48,0.18,0.65,-1.09,-0.54,20.7,528,255,-128,-128,6553.5,413,421,513
19/06/2018 15:19:40.428,62,9.4,-3276.8,111,0.48,0.78,4.176,96,1476.000,65535.000,255,0.000800,0.011080,0,65535,0,65535,0,1,-0.36,0.53,0.18,1.21,-1.21,0.26,20.7,528,255,-128,-128,6553.5,414,420,513
19/06/2018 15:19:41.428,64,9.5,-3276.8,102,0.46,0.78,4.176,96,1284.000,65535.000,255,0.011624,0.007040,0,65535,0,65535,0,2,-0.13,0.25,0.80,1.32,-0.34,-0.12,20.7,528,255,-128,-128,6553.5,414,421,513
19/06/2018 15:19:42.428,74,9.5,-3276.8,96,0.40,1.28,4.176,96,1105.000,65535.000,255,0.011624,0.004200,0,65535,0,65535,0,3,-1.42,1.59,-0.22,1.80,-1.19,0.39,20.7,528,255,-128,-128,6553.5,414,420,513
19/06/2018 15:19:43.428,78,9.7,-3276.8,89,0.61,1.72,4.176,96,964.000,65535.000,255,0.011624,0.005700,0,65535,0,65535,0,4,-1.14,0.54,0.25,1.90,-1.90,1.62,20.7,528,255,-128,-128,6553.5,414,421,512
19/06/2018 15:19:44.428,81,9.7,-3276.8,-72,0.73,1.32,4.176,96,831.000,65535.000,255,0.011624,0.002980,3,65535,0,65535,1,0,-1.09,-0.14,0.01,1.50,0.03,1.07,20.7,528,255,-128,-128,6553.5,414,421,513
19/06/2018 15:19:45.428,82,10.0,-3276.8,-70,0.37,0.81,4.176,96,732.000,65535.000,255,0.011604,0.001900,2,65535,0,65535,1,1,-0.98,0.18,0.20,1.20,0.15,0.38,20.7,528,255,-128,-128,6553.5,413,420,513
19/06/2018 15:19:46.428,82,10.0,-3276.8,-41,0.66,0.78,4.176,96,634.000,65535.000,255,0.011604,0.002840,2,65535,0,65535,1,2,-1.14,-0.81,0.12,0.27,0.02,0.20,20.7,528,255,-128,-128,6553.5,401,416,508
19/06/2018 15:19:47.428,83,10.3,-3276.8,-26,0.36,0.45,4.176,96,552.000,65535.000,255,0.011604,0.001700,2,65535,0,65535,1,3,-1.09,-0.90,0.18,0.25,0.08,0.37,20.7,528,255,-128,-128,6553.5,414,420,513
19/06/2018 15:19:48.428,83,10.3,-3276.8,-21,0.16,0.20,4.176,96,476.000,65535.000,255,0.011604,0.004940,2,65535,0,65535,1,4,-1.00,-0.92,0.18,0.32,0.09,0.20,20.7,531,255,-128,-128,6553.5,414,420,513
19/06/2018 15:19:49.428,83,10.5,-3276.8,-22,0.17,0.57,4.176,96,414.000,65535.000,255,0.011104,0.013420,2,65535,0,65535,0,0,-1.03,-0.63,-0.06,0.97,-0.40,0.18,20.7,531,255,-128,-128,6553.5,414,420,513
19/06/2018 15:19:50.428,83,10.5,-3276.8,29,0.32,0.53,4.176,96,358.000,65535.000,255,0.011104,0.010500,2,65535,0,65535,0,0,-0.87,-0.66,0.09,0.97,-0.31,0.86,20.7,528,255,-128,-128,6553.5,414,420,513
19/06/2018 15:19:51.428,83,10.7,-3276.8,-20,0.35,0.61,4.176,96,318.000,65535.000,255,0.004824,0.007780,2,65535,0,65535,1,0,-1.30,-0.77,-0.19,0.43,-0.06,0.33,20.7,528,255,-128,-128,6553.5,413,420,513
19/06/2018 15:19:52.428,83,10.7,-3276.8,-15,0.26,1.06,4.176,96,317.000,65535.000,255,0.004824,0.004280,1,65535,0,65535,1,1,-1.27,-0.27,-0.06,1.22,0.00,0.45,20.8,528,255,-128,-128,6553.5,413,420,513
