SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2018,06,19,55169928,192,System,Unknown,0,Unsupported additional data : 00:00:01:01:00:00:00:00:00:00
0,2018,06,19,55171048,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,19,55172052,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,06,19,55176054,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,19,55178053,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,06,19,55178054,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,19,55178365,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,19,55178377,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,19,55178653,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,19,55178773,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,19,55179053,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,06,19,55180051,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,19,55185053,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,06,19,55189054,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,19,55190053,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,06,19,55191054,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,19,55192053,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,06,19,55198058,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,19,55199057,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,06,19,55202058,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,19,55203058,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,06,19,55216059,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,19,55217058,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,06,19,55219253,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,19,55220063,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,06,19,55225063,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2018,06,19,55229065,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,06,19,55230063,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2018,06,19,55230064,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,06,19,55231064,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,06,19,55232563,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,19,55232564,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,19,55232813,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,19,55232814,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,19,55604120,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2018,06,19,60015038,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2018,06,19,60030043,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Orange.
0,2018,06,19,60035041,4096,Physiological,RogAlgorithm,0,ROG status change from Orange to Green.
0,2018,06,19,60380122,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2018,06,19,60504143,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2018,06,19,60606165,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2018,06,19,60681182,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2018,06,19,60686183,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,19,60686183,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,06,19,60686184,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,06,19,60686184,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,19,60686683,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,19,60686684,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,19,60687183,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,06,19,60687184,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,06,19,60687234,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,19,60688184,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,06,19,60688185,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
