Time,HR,BR,SkinTemp,Posture,Activity,PeakAccel,BatteryVolts,BatteryLevel,BRAmplitude,BRNoise,BRConfidence,ECGAmplitude,ECGNoise,HRConfidence,HRV,SystemConfidence,GSR,ROGState,ROGTime,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak,DeviceTemp,StatusInfo,LinkQuality,RSSI,TxPower,CoreTemp,AuxADC1,AuxADC2,AuxADC3
04/09/2018 12:56:59.425,87,8.1,-3276.8,-87,0.19,0.40,4.149,91,5471.000,65535.000,255,0.015380,0.009160,0,65535,0,65535,0,0,-0.28,0.12,0.50,1.22,-0.19,0.53,18.3,531,255,-128,-128,6553.5,413,421,513
04/09/2018 12:57:00.425,90,8.1,-3276.8,-86,0.22,0.49,4.149,91,4886.000,65535.000,255,0.015380,0.007700,0,65535,0,65535,0,0,-0.21,0.03,0.81,1.28,-0.18,0.12,18.3,531,255,-128,-128,6553.5,414,421,509
04/09/2018 12:57:01.425,91,7.3,-3276.8,-83,0.13,0.31,4.149,91,4307.000,65535.000,255,0.016860,0.008560,0,65535,0,65535,0,0,-0.30,-0.01,0.95,1.31,-0.18,0.14,18.3,531,255,-128,-128,6553.5,414,421,513
04/09/2018 12:57:02.425,91,7.3,-3276.8,-86,0.41,0.93,4.149,91,3724.000,65535.000,255,0.016860,0.012620,0,65535,0,65535,0,0,-0.72,0.38,0.19,1.92,-0.36,0.74,18.3,531,255,-128,-128,6553.5,413,421,514
04/09/2018 12:57:03.425,91,7.6,-3276.8,87,0.49,0.97,4.149,91,3241.000,65535.000,255,0.016860,0.025240,0,65535,0,65535,0,0,-0.24,0.18,0.60,1.39,-0.95,0.03,18.3,531,255,-128,-128,6553.5,414,421,514
04/09/2018 12:57:04.425,92,7.6,-3276.8,77,0.36,0.68,4.149,91,2792.000,65535.000,255,0.016860,0.028820,0,65535,0,65535,0,0,-0.72,-0.15,0.65,1.18,-0.39,0.43,18.3,531,255,-128,-128,6553.5,413,422,514
04/09/2018 12:57:05.425,92,7.8,-3276.8,76,0.21,0.42,4.149,91,2426.000,65535.000,255,0.016860,0.021460,0,65535,0,65535,0,0,-0.38,0.00,0.66,1.08,-0.56,-0.19,18.3,531,255,-128,-128,6553.5,414,420,513
04/09/2018 12:57:06.425,92,7.8,-3276.8,77,0.16,0.28,4.149,91,2084.000,65535.000,255,0.016860,0.013000,0,65535,0,65535,0,0,-0.28,-0.16,0.77,0.95,-0.56,-0.36,18.3,531,255,-128,-128,6553.5,413,421,514
04/09/2018 12:57:07.425,92,8.0,-3276.8,77,0.14,0.20,4.149,91,1811.000,65535.000,255,0.016860,0.009960,0,65535,0,65535,0,0,-0.25,-0.18,0.77,0.87,-0.56,-0.40,18.3,531,255,-128,-128,6553.5,414,421,513
04/09/2018 12:57:08.425,0,8.0,-3276.8,78,0.11,0.15,4.149,91,1555.000,65535.000,255,0.000800,0.012720,0,65535,0,65535,0,0,-0.25,-0.14,0.71,0.89,-0.66,-0.42,18.3,531,255,-128,-128,6553.5,414,421,513
