SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2018,09,07,50787431,192,System,Unknown,0,Unsupported additional data : 00:00:01:FF:00:00:00:00:00:00
0,2018,09,07,50794055,4416,Physiological,Unknown,0,Unsupported additional data : 39:00
0,2018,09,07,50806518,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,09,07,50807055,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,09,07,50825525,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,09,07,50826057,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,09,07,50831055,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2018,09,07,50834056,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,09,07,50846056,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,09,07,50847056,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,09,07,50850306,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,09,07,50850307,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,09,07,50850556,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,09,07,50850557,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,09,07,50850806,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,09,07,50850807,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,09,07,50851056,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,09,07,50851056,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,09,07,50851056,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,09,07,50851057,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,09,07,50852056,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,09,07,50852056,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,09,07,51283056,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2018,09,07,56132056,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,09,07,56132056,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,09,07,56132056,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,09,07,56132057,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,09,07,56133056,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,09,07,56133056,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,09,07,56145057,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2018,09,07,56145057,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,09,07,56146057,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,09,07,56150556,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,09,07,56150557,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,09,07,56151557,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,09,07,56151558,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,09,07,56152525,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,09,07,56153056,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,09,07,56153056,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
