"CovertedTime","Time","NR_Perspiration","Perspiration","HR_z","BR_z","Session","EDA","HR"
2018-08-06 11:07:10,79,"0.00293504793274827","0.00285111531818182",73,10,"RestingBaseline","",""
2018-08-06 11:07:11,80,"0.00292516715533192","0.002456365",71,9.6,"RestingBaseline","",""
2018-08-06 11:07:12,81,"0.00291604426725048","0.00231029131818182",68,9.6,"RestingBaseline","",""
2018-08-06 11:07:13,82,"0.00290770086131072","0.00259701891304348",67,9.3,"RestingBaseline","",""
2018-08-06 11:07:14,83,"0.00289996373357673","0.00264898952173913",67,9.3,"RestingBaseline","",""
2018-08-06 11:07:15,84,"0.00289301103253271","0.00252457008695652",70,8.9,"RestingBaseline","",""
2018-08-06 11:07:16,85,"0.00288718706676497","0.00264614235",70,8.9,"RestingBaseline","",""
2018-08-06 11:07:17,86,"0.00288245304844854","0.00255132073684211",70,8.9,"RestingBaseline","",""
2018-08-06 11:07:18,87,"0.00287801104183601","0.00218442790909091",70,8.9,"RestingBaseline","",""
2018-08-06 11:07:19,88,"0.0028737109996316","0.00278912456521739",72,8.9,"RestingBaseline","",""
2018-08-06 11:07:20,89,"0.00286996793808191","0.00302490213636364",75,8.9,"RestingBaseline","",""
2018-08-06 11:07:21,90,"0.00286674160354193","0.00248992508695652",76,8.9,"RestingBaseline","",""
2018-08-06 11:07:22,91,"0.00286392272902856","0.00262910930434783",74,8.9,"RestingBaseline","",""
2018-08-06 11:07:23,92,"0.00286158885556189","0.00308771413636364",72,9.2,"RestingBaseline","",""
2018-08-06 11:07:24,93,"0.00285963669915774","0.00233442930434783",71,9.2,"RestingBaseline","",""
2018-08-06 11:07:25,94,"0.00285799276020844","0.00277738026086957",73,9.5,"RestingBaseline","",""
2018-08-06 11:07:26,95,"0.00285667114492268","0.00329993473913043",76,9.5,"RestingBaseline","",""
2018-08-06 11:07:27,96,"0.00285564171949373","0.00309128008695652",75,9.8,"RestingBaseline","",""
2018-08-06 11:07:28,97,"0.00285489168090711","0.00265287413636364",74,9.8,"RestingBaseline","",""
2018-08-06 11:07:29,98,"0.00285437732683372","0.00269071695652174",73,10,"RestingBaseline","",""
2018-08-06 11:07:30,99,"0.00285407327556758","0.00245897439130435",74,10,"RestingBaseline","",""
2018-08-06 11:07:31,100,"0.0028539773572412","0.00257527904166667",75,9.9,"RestingBaseline","",""
2018-08-06 11:07:32,101,"0.00285407403220889","0.00259280959090909",74,9.9,"RestingBaseline","",""
2018-08-06 11:07:33,102,"0.00285433959451806","0.00266319952173913",72,10.1,"RestingBaseline","",""
2018-08-06 11:07:34,103,"0.00285476858587595","0.00272024795652174",72,10.1,"RestingBaseline","",""
2018-08-06 11:07:35,104,"0.00285534368798837","0.00289305673913043",76,10.3,"RestingBaseline","",""
2018-08-06 11:07:36,105,"0.00285605245436335","0.002885835",77,10.3,"RestingBaseline","",""
2018-08-06 11:07:37,106,"0.00285688425673467","0.00332055513043478",79,10.2,"RestingBaseline","",""
2018-08-06 11:07:38,107,"0.00285780835226777","0.00312372218181818",77,10.2,"RestingBaseline","",""
2018-08-06 11:07:39,108,"0.00285883637019242","0.00269201695652174",74,10.3,"RestingBaseline","",""
2018-08-06 11:07:40,109,"0.00285996181952899","0.00278932518181818",73,10.3,"RestingBaseline","",""
2018-08-06 11:07:41,110,"0.00286118180672947","0.00263995526086957",73,10.5,"RestingBaseline","",""
2018-08-06 11:07:42,111,"0.00286252095378086","0.00255693252173913",76,10.5,"RestingBaseline","",""
2018-08-06 11:07:43,112,"0.0028639479613506","0.00243941560869565",76,10.7,"RestingBaseline","",""
2018-08-06 11:07:44,113,"0.00286545574261031","0.00270117308695652",75,10.7,"RestingBaseline","",""
2018-08-06 11:07:45,114,"0.00286703545849515","0.00267470086956522",74,10.8,"RestingBaseline","",""
2018-08-06 11:07:46,115,"0.00286867664483524","0.00295162486956522",74,10.8,"RestingBaseline","",""
2018-08-06 11:07:47,116,"0.00287033033834062","0.00254379386363636",78,10.6,"RestingBaseline","",""
2018-08-06 11:07:48,117,"0.00287198271620235","0.00390504381818182",79,10.6,"RestingBaseline","",""
2018-08-06 11:07:49,118,"0.00287369788345304","0.00302123317391304",79,10.7,"RestingBaseline","",""
2018-08-06 11:07:50,119,"0.00287546680285186","0.00250127017391304",77,10.7,"RestingBaseline","",""
2018-08-06 11:07:51,120,"0.00287712632720427","0.0027791559",77,10.9,"RestingBaseline","",""
2018-08-06 11:07:52,121,"0.00287874637380769","0.00293227663636364",79,10.9,"RestingBaseline","",""
2018-08-06 11:07:53,122,"0.0028804754872518","0.00292968343478261",80,11,"RestingBaseline","",""
2018-08-06 11:07:54,123,"0.0028822311539518","0.00292969434782609",77,11,"RestingBaseline","",""
2018-08-06 11:07:55,124,"0.00288393334946509","0.002809922",74,11.1,"RestingBaseline","",""
2018-08-06 11:07:56,125,"0.00288558016467974","0.00259427413636364",72,11.1,"RestingBaseline","",""
2018-08-06 11:07:57,126,"0.00288724401793785","0.00278779891304348",75,11.2,"RestingBaseline","",""
2018-08-06 11:07:58,127,"0.00288888518000581","0.00318363368181818",76,11.2,"RestingBaseline","",""
2018-08-06 11:07:59,128,"0.00289050075031787","0.00291645813043478",76,11.2,"RestingBaseline","",""
2018-08-06 11:08:00,129,"0.00289212290515026","0.00313246186956522",74,11.2,"RestingBaseline","",""
2018-08-06 11:08:01,130,"0.00289371131670602","0.00306846908695652",73,11.3,"RestingBaseline","",""
2018-08-06 11:08:02,131,"0.00289522786145889","0.002739557",75,11.3,"RestingBaseline","",""
2018-08-06 11:08:03,132,"0.0028966691562987","0.002308206",76,11.1,"RestingBaseline","",""
2018-08-06 11:08:04,133,"0.00289806314613905","0.00247180959090909",75,11.1,"RestingBaseline","",""
2018-08-06 11:08:05,134,"0.00289940274752162","0.00303088368181818",75,11.2,"RestingBaseline","",""
2018-08-06 11:08:06,135,"0.00290070832159275","0.00366635534782609",74,11.2,"RestingBaseline","",""
2018-08-06 11:08:07,136,"0.00290196733029395","0.00313004704347826",76,11.3,"RestingBaseline","",""
2018-08-06 11:08:08,137,"0.00290314072513461","0.0030402247826087",77,11.3,"RestingBaseline","",""
2018-08-06 11:08:09,138,"0.00290419763466223","0.00306609840909091",76,11.3,"RestingBaseline","",""
2018-08-06 11:08:10,139,"0.00290513555225764","0.00262850909090909",74,11.3,"RestingBaseline","",""
2018-08-06 11:08:11,140,"0.0029059891288765","0.00283953826086957",73,11.4,"RestingBaseline","",""
2018-08-06 11:08:12,141,"0.00290672896166111","0.00306110454545455",76,11.4,"RestingBaseline","",""
2018-08-06 11:08:13,142,"0.0029073327372172","0.00273327290909091",76,11.4,"RestingBaseline","",""
2018-08-06 11:08:14,143,"0.00290781835668775","0.00269653630434783",79,11.4,"RestingBaseline","",""
2018-08-06 11:08:15,144,"0.00290816149001672","0.00280180936363636",80,11.5,"RestingBaseline","",""
2018-08-06 11:08:16,145,"0.00290834588242674","0.00353252209090909",77,11.5,"RestingBaseline","",""
2018-08-06 11:08:17,146,"0.00290836596046491","0.00359477304347826",77,11.5,"RestingBaseline","",""
2018-08-06 11:08:18,147,"0.00290820177742901","0.00280144572727273",78,11.5,"RestingBaseline","",""
2018-08-06 11:08:19,148,"0.00290784364517645","0.00259913009090909",75,11.6,"RestingBaseline","",""
2018-08-06 11:08:20,149,"0.00290725516883014","0.00273680969565217",73,11.6,"RestingBaseline","",""
2018-08-06 11:08:21,150,"0.00290642280799461","0.00275563636363636",73,11.6,"RestingBaseline","",""
2018-08-06 11:08:22,151,"0.002905319485412","0.00305864347826087",75,11.6,"RestingBaseline","",""
2018-08-06 11:08:23,152,"0.00290396141234876","0.0029104269047619",77,11.7,"RestingBaseline","",""
2018-08-06 11:08:24,153,"0.00290234109989136","0.00308622890909091",75,11.7,"RestingBaseline","",""
2018-08-06 11:08:25,154,"0.0029004198416913","0.00261880295238095",73,11.7,"RestingBaseline","",""
2018-08-06 11:08:26,155,"0.00289818042847874","0.00344213581818182",70,11.7,"RestingBaseline","",""
2018-08-06 11:08:27,156,"0.00289555648896523","0.00365557313636364",70,11.7,"RestingBaseline","",""
2018-08-06 11:08:28,157,"0.00289266785726316","0.00345613119047619",72,11.7,"RestingBaseline","",""
2018-08-06 11:08:29,158,"0.00288954287895723","0.00341608133333333",75,11.7,"RestingBaseline","",""
2018-08-06 11:08:30,159,"0.00288604995610374","0.00333801",73,11.7,"RestingBaseline","",""
2018-08-06 11:08:31,160,"0.00288219757895594","0.00296532786363636",71,11.8,"RestingBaseline","",""
2018-08-06 11:08:32,161,"0.00287819522245913","0.00286607623809524",70,11.8,"RestingBaseline","",""
2018-08-06 11:08:33,162,"0.00287399742902284","0.00297616736363636",72,11.5,"RestingBaseline","",""
2018-08-06 11:08:34,163,"0.00286965404312085","0.00242702023809524",72,11.5,"RestingBaseline","",""
2018-08-06 11:08:35,164,"0.00286531889803758","0.00292861123809524",71,11.5,"RestingBaseline","",""
2018-08-06 11:08:36,165,"0.00286083964372775","0.00281922872727273",71,11.5,"RestingBaseline","",""
2018-08-06 11:08:37,166,"0.00285637435681384","0.00281175338095238",73,11.6,"RestingBaseline","",""
2018-08-06 11:08:38,167,"0.00285208018835328","0.00282703661904762",76,11.6,"RestingBaseline","",""
2018-08-06 11:08:39,168,"0.00284780700552805","0.00286260195454545",75,11.6,"RestingBaseline","",""
