SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2018,06,29,47190442,192,System,Unknown,0,Unsupported additional data : 00:00:01:01:00:00:00:00:00:00
0,2018,06,29,47191722,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,29,47192065,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,06,29,47195066,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,29,47196066,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,29,47196545,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,29,47198057,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,29,47198465,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,29,47198933,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,29,47228113,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,29,47228504,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,29,47228530,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,29,47229073,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,06,29,47240073,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2018,06,29,47274426,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,29,47275083,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,06,29,47281084,4352,Physiological,Unknown,0,Unsupported additional data : DA:0C:66:FF
0,2018,06,29,47281601,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,29,47281611,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,29,47281624,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,29,47281635,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,29,47281783,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,29,47282084,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,06,29,47286604,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,29,47287083,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,06,29,47287084,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,29,47288083,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,06,29,47293084,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Orange.
0,2018,06,29,47296744,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,29,47297084,4096,Physiological,RogAlgorithm,0,ROG status change from Orange to Invalid.
0,2018,06,29,47297116,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,06,29,47298580,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,06,29,47299181,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
